"Employers who were Issued a Positive Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and Business Location in 2020 (July-September)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
Quebec,    High Wage,Fit pièces de véhicules Inc.,"Sainte-Julie, QC J3E 0C4","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Quebec,    High Wage,Fonderie BSL Inc.,"Rimouski, QC G5N 1X3",0911-Manufacturing managers,1
Quebec,    High Wage,Fonderie St-Romuald inc.,"Lévis, QC G6W 5M6",9412-Foundry workers,1
Quebec,    High Wage,Fourgons Leclair inc,"Terrebonne, QC J6Y 0J8",7322-Motor vehicle body repairers,2
Quebec,    High Wage,Fromageries Bel Canada Inc.,"Montréal, QC H2Y 2W2","9213-Supervisors, food, beverage and associated products processing",3
Quebec,    High Wage,GA International inc.,"Laval, QC H7P 0A9",7381-Printing press operators,1
Quebec,    High Wage,GABRIEL AUBÉ INC,"La Sarre, QC J9Z 2K6",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,GALVANISATION QUEBEC INC.,"Princeville, QC G6L 0A1",2232-Mechanical engineering technologists and technicians,1
Quebec,    High Wage,Garage Azores Inc.,"Montréal, QC H2G 3A6",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Garage B. Grill & Fils Inc.,"Val-David, QC J0T 2N0",7322-Motor vehicle body repairers,1
Quebec,    High Wage,GARAGE CLÉMENT HÉBERT INC.,"NORMANDIN, QC G8M 3Y1",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Garage du Cuivre Inc. (Blais Récréatif),"Rouyn-Noranda, QC J9X 7B1",7333-Electrical mechanics,1
Quebec,    High Wage,Garage Gilmyr Inc.,"Montmagny, QC G5V 3R8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",5
Quebec,    High Wage,Garage Jean Denis Brodeur Inc.,"Saint-Damase, QC J0H 1J0","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Garage Jean Guy Poisson inc.,"Victoriaville, QC G6P 7E4",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Garage V.N.G. Inc.,"Montréal, QC H4P 1M2",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Garderie éducative Jasmine et Aladin inc.,"Montréal, QC H1Y 1K4",4214-Early childhood educators and assistants,1
Quebec,    High Wage,Georgian Partners Growth LP Inc.,"Montreal, QC H3B 1R1",2173-Software engineers and designers,1
Quebec,    High Wage,Geown Data Solutions Inc.,"Vaudreuil-Dorion, QC J7V 8P2",0213-Computer and information systems managers,1
Quebec,    High Wage,Gestion AJJARO Inc.,"Sainte-Marie, QC G6E 1M2",6311-Food service supervisors,4
Quebec,    High Wage,Gestion Doufredicia Inc.,"Lévis, QC G7A 2P6",6322-Cooks,2
Quebec,    High Wage,Gestion Immobilière Bagdad Inc.,"Montréal, QC H2J 2L2",1241-Administrative assistants,1
Quebec,    High Wage,Gestion Nawajih Inc.,"Gatineau, QC J8T 8B6",1241-Administrative assistants,1
Quebec,    High Wage,Gestion Prokard Inc.,"Trois-Rivieres, QC G8Z 4N8",6311-Food service supervisors,2
Quebec,    High Wage,GESTION PRO-PARK CANADA INC,"LONGUEUIL, QC J4H 1C6","6313-Accommodation, travel, tourism and related services supervisors",1
Quebec,    High Wage,Gestion Steve Baker inc. (Drolet Ressorts),"Québec, QC G1N 1X8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,GFT Technologies Canada Inc.,"Québec, QC G1W 0E8",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Giro Inc.,"MONTRÉAL, QC H3L 3T1",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Global Alpha Capital Management Ltd.,"Montreal, QC H3A 3J6",1112-Financial and investment analysts,1
Quebec,    High Wage,GlobalMJL Ltée,"Montreal, QC H2P 2Y1","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Quebec,    High Wage,GOrendezvous Inc.,"MONTRÉAL, QC H3G 2E3",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Gourmet Bazar Inc.,"Montréal, QC H4N 3L8",0113-Purchasing managers,1
Quebec,    High Wage,Groupe Biscuits Leclerc Inc.,"Saint-Augustin-de-Desmaures, QC G3A 1T1",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Groupe F. Farhat inc.,"Ville Mont-Royal, QC H4P 1R3","7204-Contractors and supervisors, carpentry trades",1
Quebec,    High Wage,Groupe Gorilla Canada Inc.,"MONTRÉAL, QC H2Y 2W8",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Groupe Industriel DL Inc,"Varennes, QC J3X 1P7",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Groupe J. F. Nadeau Inc.,"Sainte-Mélanie, QC J0K 3A0","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",15
Quebec,    High Wage,Groupe Laurem Inc.,"Montréal, QC H2W 1Z5",1241-Administrative assistants,1
Quebec,    High Wage,Groupe Nokamic Inc.,"Dobleau-Mistassini, QC G8L 5A6","8211-Supervisors, logging and forestry",1
Quebec,    High Wage,Groupe sacs Frontenac inc,"Trois-Rivières, QC G8T 5M3",9435-Paper converting machine operators,1
Quebec,    High Wage,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",2171-Information systems analysts and consultants,8
Quebec,    High Wage,Groupe TYT INC,"Drummondville, QC J2B 8A9",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,H.CLOUTIER AUTOMOBILES INC.,"Amos, QC J9T 1N2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,HEC Montréal,"MONTRÉAL, QC H3T 2A7",4011-University professors and lecturers,10
Quebec,    High Wage,Herzing College,"Montreal, QC H3H 1P8",4021-College and other vocational instructors,1
Quebec,    High Wage,Herzing College,"Montreal, QC H3H 1P8",4212-Social and community service workers,1
Quebec,    High Wage,Hôtel Mingan inc.,"Sept-Îles, QC G4R 1X8",6322-Cooks,1
Quebec,    High Wage,Industries Canatal inc.,"Thetford Mines, QC G6G 6P6",7237-Welders and related machine operators,5
Quebec,    High Wage,Industries CARPO Inc.,"Saint-Alphonse-de-Granby, QC J0E 2A0",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Industries Dodec Inc.,"Saguenay, QC G7K 1A4",7237-Welders and related machine operators,2
Quebec,    High Wage,Industries Fabkor inc.,"ST-GABRIEL-DE-BRANDON, QC J0K 2N0",7237-Welders and related machine operators,7
Quebec,    High Wage,Industries Fabkor inc.,"ST-GABRIEL-DE-BRANDON, QC J0K 2N0",9416-Metalworking and forging machine operators,4
Quebec,    High Wage,Industries Goodwill Renaissance Montréal Inc.,"Montréal, QC H2R 2X9",1223-Human resources and recruitment officers,1
Quebec,    High Wage,Industries Machinex inc.,"Plessisville, QC G6L 3G9",7231-Machinists and machining and tooling inspectors,3
Quebec,    High Wage,Infrastructures OVH Canada Inc.,"Beauharnois, QC J6N 0C2",1121-Human resources professionals,1
Quebec,    High Wage,Inossem Canada Inc.,"Montréal, QC H3A 2L1",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Institut de Cardiologie de Montréal,"MONTRÉAL, QC H1T 1C8",3012-Registered nurses and registered psychiatric nurses,3
Quebec,    High Wage,Institut universitaire de cardiologie et de pneumologie de Québec,"Québec, QC G1V 4G5",3012-Registered nurses and registered psychiatric nurses,1
Quebec,    High Wage,International Bridge Technologies Canada Inc.,"Laval, QC H7V 4B4",2131-Civil engineers,1
Quebec,    High Wage,International Bridge Technologies Canada Inc.,"Laval, QC H7V 4B4",2231-Civil engineering technologists and technicians,1
Quebec,    High Wage,IQVIA Solutions Canada inc,"Kirkland, QC H9H 5M3",0213-Computer and information systems managers,1
Quebec,    High Wage,IQWARE INC.,"Montreal, QC H4R 2M6",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,ISR Transit Inc,"Montreal, QC H2Y 4A3","0124-Advertising, marketing and public relations managers",1
Quebec,    High Wage,J.I.T. Laser Inc.,"St-Louis-de-Blandford, QC G0Z 1B0",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,J.I.T. Laser Inc.,"St-Louis-de-Blandford, QC G0Z 1B0",9416-Metalworking and forging machine operators,4
Quebec,    High Wage,Jardin des Ainés M.G. Inc.,"Saint-Édouard-de-Lotbinière, QC G0S 1Y0",6322-Cooks,1
Quebec,    High Wage,"Jarislowsky, Fraser Limitée","Montréal, QC H3A 2R7",1112-Financial and investment analysts,1
Quebec,    High Wage,Jeux Mobiles Voodoo Canada Inc.,"Montréal, QC H3B 5H4",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Jolident Inc.,"Laval, QC H7T 2P7","0124-Advertising, marketing and public relations managers",1
Quebec,    High Wage,JPMA GLOBAL INC.,"Montreal, QC H1E 3T5","9224-Supervisors, furniture and fixtures manufacturing",1
Quebec,    High Wage,JPMA GLOBAL INC.,"Montreal, QC H1E 3T5",9534-Furniture finishers and refinishers,1
Quebec,    High Wage,Jukado Inc.,"Montréal, QC H3L 2N7",6222-Retail and wholesale buyers,1
Quebec,    High Wage,Jurisvision Inc.,"Québec, QC G1X 1S7",1241-Administrative assistants,1
Quebec,    High Wage,Kaloom Inc,"Montreal, QC H3C 2G9",2173-Software engineers and designers,1
Quebec,    High Wage,Kenworth Montréal division Paccar du Canada,"St-Laurent, QC H4T 1A5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",5
Quebec,    High Wage,Keolis Canada Inc.,"Montréal, QC H3C 3X6","7301-Contractors and supervisors, mechanic trades",1
Quebec,    High Wage,KEYRUS CANADA INC,"Montrèal, QC H2Y 2A7",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Keywords Canada Holdings Inc.,"MONTRÉAL, QC H3K 1G6",1111-Financial auditors and accountants,1
Quebec,    High Wage,Keywords Canada Holdings Inc.,"MONTRÉAL, QC H3K 1G6",5241-Graphic designers and illustrators,4
Quebec,    High Wage,Keywords Studios Qc-Games Inc.,"MONTRÉAL, QC H3K 1G6",5223-Graphic arts technicians,1
Quebec,    High Wage,L. Fournier et fils inc.,"Val-d'Or, QC J9P 6X6",7237-Welders and related machine operators,1
Quebec,    High Wage,L. Fournier et fils inc.,"Val-d'Or, QC J9P 6X6",7312-Heavy-duty equipment mechanics,3
Quebec,    High Wage,L.S. Bilodeau inc.,"Saint-Éphrem-de-Beauce, QC G0M 1R0",7237-Welders and related machine operators,1
Quebec,    High Wage,L’atelier Mamie Clafoutis inc.,"Montreal, QC H2H 1P3",6332-Bakers,1
Quebec,    High Wage,La Canadienne Enterprises Inc.,"Mont-Royal, QC H4P 1S1",0911-Manufacturing managers,1
Quebec,    High Wage,La Capitale assureur de l'administration publique Inc,"Québec, QC G1R 2G5",2174-Computer programmers and interactive media developers,5
Quebec,    High Wage,La Corporation Ticksmith,"Montréal, QC H2X 2T7",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,LA TABLE FLEURIE D'ALGÉRIE INC.,"Montréal, QC H2A 1X9",6322-Cooks,1
Quebec,    High Wage,Laboratoire MarketMuse Canada Inc.,"Montreal, QC H3B 2E3",2173-Software engineers and designers,1
Quebec,    High Wage,Laboratoires Charles River Montréal ULC,"Senneville, QC H9X 3R3",2221-Biological technologists and technicians,1
Quebec,    High Wage,Labranche Transport Inc,"Drummondville, QC J2A 4J5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,Lainco inc.,"Terrebonne, QC J6Y 1V1",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Lainco inc.,"Terrebonne, QC J6Y 1V1",7237-Welders and related machine operators,3
Quebec,    High Wage,Lallemand Inc,"Montreal, QC H1W 2N8",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Lallemand Inc,"Montreal, QC H1W 2N8",2175-Web designers and developers,1
Quebec,    High Wage,Lanau Industries inc,"Saint-Gabriel-de-Brandon, QC J0K 2N0",7237-Welders and related machine operators,2
Quebec,    High Wage,L'Arche Joliette,"Joliette, QC J6E 5C4","0423-Managers in social, community and correctional services",1
Quebec,    High Wage,Larian Québec Inc.,"Québec, QC G1K 3C7",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Le Beauport Ste-Anne (2014) inc.,"Québec, QC G1E 3L7",6322-Cooks,1
Quebec,    High Wage,LE CENTRE DE MAINTENANCE ANDY INC.,"Salaberry-de-Valleyfield, QC J6S 6J2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",10
Quebec,    High Wage,LE CENTRE DE MAINTENANCE ANDY INC.,"Salaberry-de-Valleyfield, QC J6S 6J2",7322-Motor vehicle body repairers,2
Quebec,    High Wage,Le D'Orsay Restaurant Pub Inc.,"Québec, QC G1R 4A2",6322-Cooks,1
Quebec,    High Wage,Le Flys Inc,"Québec, QC G2B 1B3",6322-Cooks,1
Quebec,    High Wage,Le Groupe Conseil Integrim Inc.,"Montréal, QC H3B 1A7",0601-Corporate sales managers,1
Quebec,    High Wage,Le groupe restos plaisirs inc.,"Québec, QC G1R 4W6",6322-Cooks,1
Quebec,    High Wage,Le Nicolois inc.,"Québec, QC G7A 2N9",6322-Cooks,1
Quebec,    High Wage,LE SHACK DU MONT-TREMBLANT INC.,"Mont-Tremblant, QC J8E 1E1",6322-Cooks,1
Quebec,    High Wage,LES ABATTOIRES M.S. INTERNATIONAL INC.,"Saint-Isidore-de-Laprairie, QC J0L 2A0",0621-Retail and wholesale trade managers,1
Quebec,    High Wage,Les Artisans du paysage du Québec inc.,"Québec, QC G2G 1C1",2225-Landscape and horticulture technicians and specialists,1
Quebec,    High Wage,Les Bois de plancher PG inc.,"Saint-Édouard-de-Lotbinière, QC G0S 1Y0",7333-Electrical mechanics,2
Quebec,    High Wage,LES CARROSSERIES C.Z.P. INC,"Salaberry-de-Valleyfield, QC J6S 3N6",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Les Carrosseries Turgeon des Moulins Inc.,"Montréal, QC H3L 2B8",7322-Motor vehicle body repairers,2
Quebec,    High Wage,LES ENGRENAGES SHERBROOKE INC.,"SHERBROOKE, QC J1G 1Y5",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Les Entrepreneurs Bucaro Inc.,"Montréal, QC H1H 3L6",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Les Entreprises A.D.N.T. inc.,"Québec, QC G1J 1S9",2281-Computer network technicians,1
Quebec,    High Wage,Les Entreprises MRA Paysagistes inc.,"Quebec, QC G1N 3Y6",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Les Entreprises Myrroy inc.,"Saint-Hyacinthe, QC J2R 1S7",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Les Entreprises Myrroy inc.,"Saint-Hyacinthe, QC J2R 1S7",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Les entreprises Rolland inc.,"Saint-Jérôme, QC J7Y 0L6","0016-Senior managers - construction, transportation, production and utilities",1
Quebec,    High Wage,Les Équipements Adrien Phaneuf Inc.,"UPTON, QC J0H 2E0",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Les Équipements de Ferme Papineau Ltee,"PLAISANCE, QC J0V 1S0",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Les Équipements Lapierre inc.,"SAINT-LUDGER, QC G0M 1W0",7237-Welders and related machine operators,6
Quebec,    High Wage,Les Équipements Woody Inc.,"Saint-Odilon-de-Cranbourne, QC G0S 3A0",7237-Welders and related machine operators,2
Quebec,    High Wage,Les Industries Forestières Propac Ltée,"SAINT-CÔME-LINIÈRE, QC G0M 1J0",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Les Jeux Polymorph inc.,"Québec, QC G1K 3C6","1123-Professional occupations in advertising, marketing and public relations",1
Quebec,    High Wage,Les Machineries Pronovost Inc,"Saint-Tite, QC G0X 3H0",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Les Machineries Pronovost Inc,"Saint-Tite, QC G0X 3H0",7237-Welders and related machine operators,2
Quebec,    High Wage,LES MÉTAUX RICHARD ANGERS LTÉE,"LAVAL, QC H7L 4S2",9416-Metalworking and forging machine operators,1
Quebec,    High Wage,Les Pneus Beaucerons inc.,"Beauceville, QC G5X 1N2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",4
Quebec,    High Wage,Les pneus carignan inc.,"boucherville, QC J4B 8H1",7333-Electrical mechanics,1
Quebec,    High Wage,Les Produits Fraco Ltee,"saint - mathias - sur - richelieu, QC J3L 6B6",7237-Welders and related machine operators,1
Quebec,    High Wage,Les Produits Métalliques AT Inc.,"Matane, QC G4W 3M6",2253-Drafting technologists and technicians,1
Quebec,    High Wage,Les Promotions Universelles Inc.,"Boucherville, QC J4B 6G4",1241-Administrative assistants,1
Quebec,    High Wage,Les Restaurants la Martingale Inc.,"Montréal, QC H2W 1B1",6321-Chefs,1
Quebec,    High Wage,Les Restaurants Mata inc,"QUÉBEC, QC G1C 0H8",6311-Food service supervisors,13
Quebec,    High Wage,Les Restaurants Mika inc,"Quebec, QC G1G 4E3",6311-Food service supervisors,24
Quebec,    High Wage,Les Sables Olimag inc.,"Thetford-Mines, QC G6G 6P6",7311-Construction millwrights and industrial mechanics,5
Quebec,    High Wage,Les Services des Génies Inc.,"Montréal, QC H2L 3V6",1226-Conference and event planners,1
Quebec,    High Wage,Les Services Manuquip Inc.,"Québec, QC G1X 3X4",7311-Construction millwrights and industrial mechanics,2
Quebec,    High Wage,Les Spécialités Autocare Inc.,"St-Léonard, QC H1R 1A7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Les Systèmes Nomos Inc.,"Québec, QC G1N 2E2",7333-Electrical mechanics,1
Quebec,    High Wage,Les Tiges Quatre Saisons (2009) inc,"St-Rosaire, QC G0Z 1K0",7237-Welders and related machine operators,3
Quebec,    High Wage,Les Usinages G. Baillargeon inc.,"Saint Anselme, QC G0R 2N0",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Levio Conseils Inc.,"QUÉBEC, QC G1W 0C4",2171-Information systems analysts and consultants,2
Quebec,    High Wage,Levio Conseils Inc.,"QUÉBEC, QC G1W 0C4",2174-Computer programmers and interactive media developers,2
Quebec,    High Wage,Liard Industries Inc.,"JOLIETTE, QC J6E 4B7",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Liard Industries Inc.,"JOLIETTE, QC J6E 4B7",7237-Welders and related machine operators,2
Quebec,    High Wage,Linkeo.com inc.,"Montreal, QC H3G 1Z2","0124-Advertising, marketing and public relations managers",1
Quebec,    High Wage,Location NRJ Ltée,"Drummondville, QC J2C 7W1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Logistica Solutions Inc,"Sherbrooke, QC J1M 1K5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Quebec,    High Wage,Longus Équipement Inc.,"Varennes, QC J3X 0C1",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,LORCHEM INTERNATIONAL INC.,"VAUDREUIL DORION, QC J7V 5V5",2211-Chemical technologists and technicians,3
Quebec,    High Wage,Ludia inc,"Montreal, QC H2Y 2P5",5241-Graphic designers and illustrators,1
Quebec,    High Wage,M.G.M. Electric Motors North America Inc.,"VAUDREUIL-DORION, QC J7V 5V5",2233-Industrial engineering and manufacturing technologists and technicians,1
Quebec,    High Wage,Machinerie AM,"Lamartine, QC G0R 1X0",7237-Welders and related machine operators,1
Quebec,    High Wage,Machinerie AM,"Lamartine, QC G0R 1X0",7333-Electrical mechanics,1
Quebec,    High Wage,Machinerie P.W. Inc. - Atelier d'Usinage,"Québec, QC G2K 1W6",7237-Welders and related machine operators,1
Quebec,    High Wage,MACOGEP Inc.,"Montréal, QC H3B 3W1",2231-Civil engineering technologists and technicians,1
Quebec,    High Wage,Magil Construction Est du Canada Inc.,"Montréal, QC H4N 1J6",1241-Administrative assistants,1
Quebec,    High Wage,MANAC INC,"St-Georges de Beauce, QC G5Y 8G6",7237-Welders and related machine operators,10
Quebec,    High Wage,MANAC INC,"St-Georges de Beauce, QC G5Y 8G6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,Manoir Hovey 1985 Inc,"NORTH HATLEY, QC J0B 2C0",6322-Cooks,1
Quebec,    High Wage,Manufacture Frameco Ltée,"Saint-Joseph-de-Beauce, QC G0S 2V0",7237-Welders and related machine operators,1
Quebec,    High Wage,Marina Bellerive Inc.,"SAINT-OURS, QC J0G 1P0","7334-Motorcycle, all-terrain vehicle and other related mechanics",1
Quebec,    High Wage,Marina Bellerive Inc.,"SAINT-OURS, QC J0G 1P0","9535-Plastic products assemblers, finishers and inspectors",1
Quebec,    High Wage,Marmen Énergie inc.,"Matane, QC G4W 3N1",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,MARMEN INC.,"Trois-Rivieres, QC G8T 8Y8",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,MARMEN INC.,"Trois-Rivieres, QC G8T 8Y8",7237-Welders and related machine operators,4
Quebec,    High Wage,Marusan Canada Inc.,"MONTRÉAL, QC H2Y 1V2",6321-Chefs,1
Quebec,    High Wage,Matritech inc.,"Drummondville, QC J2C 6Y5",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Matritech inc.,"Drummondville, QC J2C 6Y5",7237-Welders and related machine operators,2
Quebec,    High Wage,MAX Pharma Canada Inc.,"Gatineau, QC J9J 2M9",1311-Accounting technicians and bookkeepers,1
Quebec,    High Wage,MBI Plastique inc.,"Saint-Joseph-de-Beauce, QC G0S 2V0","9214-Supervisors, plastic and rubber products manufacturing",4
Quebec,    High Wage,MCDI Security Products Inc.,"Montreal, QC H4C 2Z6",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Mecaer America Inc.,"Laval, QC H7L 6C4",1112-Financial and investment analysts,1
Quebec,    High Wage,Mediaoptimise Limited,"Saint-Laurent, QC H4S 2C1","1123-Professional occupations in advertising, marketing and public relations",1
Quebec,    High Wage,Medicago R&D Inc.,"Québec, QC G1V 3V9","2123-Agricultural representatives, consultants and specialists",1
Quebec,    High Wage,Mersen Canada DN Ltée,"Vaudreuil-Dorion, QC J7V 1Y3",1111-Financial auditors and accountants,1
Quebec,    High Wage,Métal Bernard inc.,"St-Lambert de Lauzon, QC G0S 2W0",2233-Industrial engineering and manufacturing technologists and technicians,1
Quebec,    High Wage,Métal Marquis Inc,"La Sarre, QC J9Z 2L1",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Métal Marquis Inc,"La Sarre, QC J9Z 2L1",7333-Electrical mechanics,1
Quebec,    High Wage,MÉTAL SIGMA INC,"Saint-Jean-sur-Richelieu, QC J2X 5M3",7237-Welders and related machine operators,3
Quebec,    High Wage,Metalliage Inc.,"Saint-Hubert, QC J3Y 2S3",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Métallurgie Castech Inc.,"Thetford Mines, QC G6G 7M8",9412-Foundry workers,5
Quebec,    High Wage,Métallurgie Techno Inc,"Pont-Rouge, QC G3H 3K7",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Métallurgie Techno Inc,"Pont-Rouge, QC G3H 3K7",7237-Welders and related machine operators,2
Quebec,    High Wage,Métaux BlackRock Inc.,"Montréal, QC H2Z 1S8",0811-Managers in natural resources production and fishing,1
Quebec,    High Wage,METOSAK INC.,"Sherbrooke, QC J1C 0W2",7237-Welders and related machine operators,1
Quebec,    High Wage,Metropolitan Eddie Sushi,"Québec, QC G1R 2S7",6321-Chefs,1
Quebec,    High Wage,Metso Minerals Canada Inc.,"Lachine, QC H8S 2R9",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Micro Logic Sainte-Foy Ltée,"QUÉBEC, QC G1V 1V8",2281-Computer network technicians,1
Quebec,    High Wage,Miro Cuisines Tendances Inc.,"Québec, QC G1N 4B1",2252-Industrial designers,1
Quebec,    High Wage,Mistplay Inc.,"Monteal, QC H3A 2G4",2173-Software engineers and designers,1
Quebec,    High Wage,Momentum Technologies inc.,"Québec, QC G2J 0B9",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Morasse Inc.,"Rouyn-Noranda, QC J9X 2B6",6322-Cooks,1
Quebec,    High Wage,Nakisa Inc.,"Montréal, QC H3B 1M6",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Naos Canada Inc.,"Montréal, QC H2W 2R2",1221-Administrative officers,1
Quebec,    High Wage,Naranj House Inc,"Brossard, QC J4W 1J4",0621-Retail and wholesale trade managers,1
Quebec,    High Wage,Nature 3M inc.,"Normandin, QC G8M 4H9","6342-Tailors, dressmakers, furriers and milliners",1
Quebec,    High Wage,Navamar Inc.,"Montreal Est, QC H1B 2T7",7371-Crane operators,1
Quebec,    High Wage,Nicol Auto Inc.,"La Sarre, QC J9Z 2J1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Nicol Auto Inc.,"La Sarre, QC J9Z 2J1",7322-Motor vehicle body repairers,2
Quebec,    High Wage,Noble Foods Nutrition Inc,"Pointe-Claire, QC H9R 6B1","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Quebec,    High Wage,Nosthes Inc,"Montreal, QC H3H 1L8","0124-Advertising, marketing and public relations managers",1
Quebec,    High Wage,Nouveau Monde Graphite Inc.,"Saint-Michel-des-Saints, QC J0K 3B0",2134-Chemical engineers,1
Quebec,    High Wage,Nouzha Inc.,"Montréal, QC H2T 3E6",6322-Cooks,1
Quebec,    High Wage,Novigo Consulting Canada Inc.,"Montréal, QC H3B 2E3",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Nuance Communications Canada Inc.,"Montréal, QC H3A 3S7",2147-Computer engineers (except software engineers and designers),1
Quebec,    High Wage,Nuance Communications Canada Inc.,"Montréal, QC H3A 3S7",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Nuance Communications Canada Inc.,"Montréal, QC H3A 3S7",2173-Software engineers and designers,1
Quebec,    High Wage,Nuance Communications Canada Inc.,"Montréal, QC H3A 3S7",2174-Computer programmers and interactive media developers,6
Quebec,    High Wage,Nu-b inc.,"VAUDREUIL-DORION, QC J7V 5V5",7333-Electrical mechanics,5
Quebec,    High Wage,Nu-b inc.,"VAUDREUIL-DORION, QC J7V 5V5",7452-Material handlers,2
Quebec,    High Wage,Nu-b inc.,"VAUDREUIL-DORION, QC J7V 5V5",9422-Plastics processing machine operators,5
Quebec,    High Wage,NUCHEM THERAPEUTICS INC.,"Montreal, QC H4P 2R2",2112-Chemists,2
Quebec,    High Wage,O2Web Solutions inc.,"Québec, QC G1V 4H2",2175-Web designers and developers,1
Quebec,    High Wage,OCTOSAFES Inc,"QUÉBEC, QC G2E 2G2",2171-Information systems analysts and consultants,1
Quebec,    High Wage,OmegaChem Inc.,"Lévis, QC G6W 7V6",2112-Chemists,2
Quebec,    High Wage,Open North Inc,"Montreal, QC H2T 3B2",4163-Business development officers and marketing researchers and consultants,1
Quebec,    High Wage,Optimoule Inc,"Thetford Mines, QC G6G 7H4",2232-Mechanical engineering technologists and technicians,1
Quebec,    High Wage,Optiplast 2012 inc.,"St-Lazare, QC G0R 3J0",2233-Industrial engineering and manufacturing technologists and technicians,5
Quebec,    High Wage,Orgues Létourneau Ltée,"Saint-Hyacinthe, QC J2T 3N1",2253-Drafting technologists and technicians,1
Quebec,    High Wage,"OSF Global Services, Inc","Quebec, QC G2K 2H6",2171-Information systems analysts and consultants,1
Quebec,    High Wage,OSI Précision Inc,"Saint-Georges, QC G6A 1E4",7231-Machinists and machining and tooling inspectors,1
