"Employers who were issued a negative Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (October-December)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Requested Positions
Ontario,   Low Wage,1004314 Ontario Limited o/a Newport Restaurant,"OTTAWA, ON K1Z 5B9",6322-Cooks,1
Ontario,   Low Wage,10715905 Canada Inc,"Hamilton, ON L8E 1H9",6311-Food service supervisors,1
Ontario,   Low Wage,1204336 Ontario Inc.,"Mississauga, ON L5T 1S6","9442-Weavers, knitters and other fabric making occupations",1
Ontario,   Low Wage,1227937 Ontario Inc,"Toronto, ON M5S 1V8",6321-Chefs,1
Ontario,   Low Wage,1359046 Ontario Inc,"Brampton, ON L6Y 4E6",6211-Retail sales supervisors,2
Ontario,   Low Wage,1458935 Ontario Ltd. o/a Shefa Meats,"NORTH YORK, ON M6A 1Y7","9462-Industrial butchers and meat cutters, poultry preparers and related workers",3
Ontario,   Low Wage,1557113 Ontario Inc.,"Kaladar, ON K0H 1Z0",6211-Retail sales supervisors,2
Ontario,   Low Wage,1567112 ONTARIO INC,"GUELPH, ON N1H 1W3",6311-Food service supervisors,1
Ontario,   Low Wage,1676272 Ontario Inc,"Toronto, ON M5A 4K6",6322-Cooks,2
Ontario,   Low Wage,1765667 ONTARIO INC.,"Etobicoke, ON M9W 3A8",7312-Heavy-duty equipment mechanics,1
Ontario,   Low Wage,1811979 Ontario Inc.,"Wyoming, ON N0N 1T0",8612-Landscaping and grounds maintenance labourers,2
Ontario,   Low Wage,1853791 Ontario Ltd. o/a MSP,"Toronto, ON M9L 2A6",7232-Tool and die makers,1
Ontario,   Low Wage,1867208 Ontario Inc. o/a Elite Grande Restaurant & Banquet Hall,"Toronto, ON M3J 3J6",6321-Chefs,2
Ontario,   Low Wage,1956595 Ontario Ltd.,"North York, ON M3A 1B2",6311-Food service supervisors,1
Ontario,   Low Wage,1993581 Ontario Inc.,"Woodstock, ON N4S 8X6",6322-Cooks,1
Ontario,   Low Wage,2046229 Ontario Inc.,"North York, ON M2N 5S2",6322-Cooks,1
Ontario,   Low Wage,2049697 Ontario Inc,"Brampton, ON L6X 2Z1",7511-Transport truck drivers,4
Ontario,   Low Wage,2068336 Ontario Inc,"Brampton, ON L6P 1K2",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,2079644 ONTARIO INC.,"WOODBRIDGE, ON L4H 3T6",6311-Food service supervisors,1
Ontario,   Low Wage,2102696 ONTARIO LTD,"Mississauga, ON L5S 1G1",6732-Specialized cleaners,1
Ontario,   Low Wage,2134064 Ontario Ltd.,"Hamilton, ON L9B 2L6",6311-Food service supervisors,1
Ontario,   Low Wage,2134064 Ontario Ltd.,"Hamilton, ON L9B 2L6","6711-Food counter attendants, kitchen helpers and related support occupations",1
Ontario,   Low Wage,2146369Ontario Inc.,"Richmond Hill, ON L4B 3K6",6222-Retail and wholesale buyers,1
Ontario,   Low Wage,2169869 Ontario Inc.,"Toronto, ON M6E 1B5","6711-Food counter attendants, kitchen helpers and related support occupations",2
Ontario,   Low Wage,2204225 ONTARIO INC.,"MISSISSAUGA, ON L5N 3K6",0631-Restaurant and food service managers,1
Ontario,   Low Wage,2209454 ONTARIO INC. o/a Shell Canada,"PICKERING, ON L1W 1S7",6211-Retail sales supervisors,1
Ontario,   Low Wage,2216499 Ontario Inc.,"TORONTO, ON M6G 1L3",6322-Cooks,1
Ontario,   Low Wage,2287665 Ontario Inc. o/a Subway,"Cambridge, ON N1R 8A8",6311-Food service supervisors,1
Ontario,   Low Wage,2331497 Ontario ltd,"Toronto, ON M6S 2E4",6322-Cooks,1
Ontario,   Low Wage,2380312 Ontario Inc,"Etobicoke, ON M8Z 1V1",6322-Cooks,3
Ontario,   Low Wage,2437520 Ontario Inc,"Whitby, ON L1R 2C5","6711-Food counter attendants, kitchen helpers and related support occupations",1
Ontario,   Low Wage,2464160 Ontario Ltd,"WHITBY, ON L1P 1G8",0631-Restaurant and food service managers,1
Ontario,   Low Wage,2471507 Ontario Inc. o/a Shehnai Restaurant,"Hamilton, ON L8P 1K5",6322-Cooks,1
Ontario,   Low Wage,2474086 Ontario Inc. o/a Coffee Culture Café and Eatery,"BURLINGTON, ON L7L 0B7",6311-Food service supervisors,1
Ontario,   Low Wage,2475797 Ontario Inc.,"Mississauga, ON L5T 1B6",6322-Cooks,1
Ontario,   Low Wage,2483895 ONTARIO INC.,"KESWICK, ON L4P 3Y4",0631-Restaurant and food service managers,1
Ontario,   Low Wage,2489035 Ontario Inc. o/a Golden Staffing Services,"Brampton, ON L6T 5K1",1241-Administrative assistants,1
Ontario,   Low Wage,2494972 Ontario Inc.,"Etobicoke, ON M9W 0B3",6322-Cooks,3
Ontario,   Low Wage,2498404 Ontario Inc. o/a Freshii,"BRAMPTON, ON L6W 3Y4",6311-Food service supervisors,1
Ontario,   Low Wage,2503666 Ontario Inc.,"Scarborough, ON M1X 0A8","5254-Program leaders and instructors in recreation, sport and fitness",1
Ontario,   Low Wage,2506739 Ontario Inc.,"NIAGARA-ON-THE-LAKE, ON L0S 1J0",6525-Hotel front desk clerks,1
Ontario,   Low Wage,2516320 ONTARIO LTD,"MISSISSAUGA, ON L5A 4E1",6322-Cooks,1
Ontario,   Low Wage,2516906 ontario inc.,"Kitchener, ON N2B 3C9",6611-Cashiers,1
Ontario,   Low Wage,2529577 Ontario Inc.,"Richmond Hill, ON L4C 3E3",6311-Food service supervisors,1
Ontario,   Low Wage,2542541 Ontario Inc. o/a The Yellow Chili - TYC,"BRAMPTON, ON L6X 0L6",6322-Cooks,1
Ontario,   Low Wage,2559574 Ontario Inc.,"Hamilton, ON L8E 1H8",6322-Cooks,1
Ontario,   Low Wage,2562004 ON Inc.,"Scarborough, ON M1H 2V6",6311-Food service supervisors,1
Ontario,   Low Wage,2563739 Ontario Inc.,"Brampton, ON L6T 4L6",6211-Retail sales supervisors,1
Ontario,   Low Wage,2631100 ONTARIO INC.,"Milton, ON L9T 6J5",6311-Food service supervisors,1
Ontario,   Low Wage,2637561 Ontario Inc.,"Mississauga, ON L4V 1E6",6311-Food service supervisors,1
Ontario,   Low Wage,2654425 ONTARIO INC.,"BRAMPTON, ON L6Y 6G9",6322-Cooks,2
Ontario,   Low Wage,568683 Ontario Ltd,"Toronto, ON M2M 3X7",6311-Food service supervisors,1
Ontario,   Low Wage,7972288 CANADA INC. o/a CELL-TEL,"MISSISSAUGA, ON L4W 0B8",6211-Retail sales supervisors,1
Ontario,   Low Wage,8636508 Canada Inc. o/a Fat Bastard Burrito,"TORONTO, ON M5V 2R2",6311-Food service supervisors,1
Ontario,   Low Wage,889931 Ontario Ltd.  o/a Toemar Garden Supplies and Firewood,"MISSISSAUGA, ON L5V 1R7",6211-Retail sales supervisors,1
Ontario,   Low Wage,8987912 Canada Inc. o/a Kahari Point Restaurant,"ETOBICOKE, ON M9V 2X5",0631-Restaurant and food service managers,1
Ontario,   Low Wage,9710701 Canada Inc.,"Port Elgin, ON N0H 2C1",6211-Retail sales supervisors,1
Ontario,   Low Wage,A-1 Bags and Supplies Inc.,"Mississauga, ON L5T 2X5",6211-Retail sales supervisors,1
Ontario,   Low Wage,Ace Store Fixtures and Displays Ltd.,"Brampton, ON L6W 3R6",9612-Labourers in metal fabrication,1
Ontario,   Low Wage,Adobo Queen Ltd.,"HAMILTON, ON L8R 2V4",6322-Cooks,1
Ontario,   Low Wage,Agram Meats Inc.,"Mississauga, ON L4W 1P1","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Ontario,   Low Wage,AKU COFFEE LTD,"Kenora, ON P9N 1M2",6311-Food service supervisors,2
Ontario,   Low Wage,AL-BASEER FOODS INC.,"ETOBICOKE, ON M9W 3W6",6311-Food service supervisors,1
Ontario,   Low Wage,Alive Montessori & Private School Inc.,"TORONTO, ON M6C 2E9",4214-Early childhood educators and assistants,1
Ontario,   Low Wage,Ancient Pita LTD,"Markham, ON L6C 2B8",6332-Bakers,2
Ontario,   Low Wage,ASIYANS TEXTILES AND GIFTWARE INC,"Scarborough, ON M1G 1P5","6342-Tailors, dressmakers, furriers and milliners",2
Ontario,   Low Wage,Bangkok Spoon Deluxe Inc.,"Dundas, ON L9H 1T5",6321-Chefs,1
Ontario,   Low Wage,Baraka Group Inc. o/a Baraka Market,"LONDON, ON N6J 2N4",6332-Bakers,1
Ontario,   Low Wage,BEAVER TRANSPORTATION INC.,"BRAMPTON, ON L6T 5J4",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Blooming Light Inc.,"Richmond Hill, ON L3T 7T1",6211-Retail sales supervisors,1
Ontario,   Low Wage,Canadian Pie Inc.,"Toronto, ON M5A 4E9",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,CAN-Truck 2009 Inc.,"Brampton, ON L6T 2H5",7511-Transport truck drivers,2
Ontario,   Low Wage,Carefirst Seniors and Community Services Association,"Scarborough, ON M1V 0G2","4412-Home support workers, housekeepers and related occupations",10
Ontario,   Low Wage,Cedar Meadows Resort & Spa,"Timmins, ON P4N 8R2",6322-Cooks,1
Ontario,   Low Wage,Century Group Inc.,"Mississauga, ON L5T 1R8",0711-Construction managers,1
Ontario,   Low Wage,Cinco Mexican Restaurant,"Toronto, ON M6R 2L2",6321-Chefs,1
Ontario,   Low Wage,Clore Inc.,"Toronto, ON M6A 2Y6",6211-Retail sales supervisors,1
Ontario,   Low Wage,COOL MASTER REFRIGERATION INC,"CONCORD, ON L4K 1Z6","9527-Machine operators and inspectors, electrical apparatus manufacturing",1
Ontario,   Low Wage,Country Heaven Retirement Home,"Beachburg, ON K0J 1C0",3233-Licensed practical nurses,1
Ontario,   Low Wage,CREPERIE LA BREHANDAISE INC,"richmond hill, ON L4C 5J2",6321-Chefs,1
Ontario,   Low Wage,CSP Window Cleaning Inc.,"Lakefield, ON K0L 2H0",6732-Specialized cleaners,2
Ontario,   Low Wage,Delta G Aluminium Inc.,"TORONTO, ON M3J 2H1",7441-Residential and commercial installers and servicers,1
Ontario,   Low Wage,DIWA CLASSIC INDIAN CUISINE INC,"Guelph, ON N1H 7M7",6321-Chefs,1
Ontario,   Low Wage,Domino's Pizza NS Co.,"Cambridge, ON N1T 0A5",1241-Administrative assistants,1
Ontario,   Low Wage,Dr. M. Goodarzi Medicine Professional Corporation,"NIAGARA FALLS, ON L2G 6A1",1243-Medical administrative assistants,1
Ontario,   Low Wage,Dr.Nelantine Jesuthasa professional corporation,"Scarborough, ON M1T 3T6",3237-Other technical occupations in therapy and assessment,1
Ontario,   Low Wage,Dundas.B&W Corporation,"Toronto, ON M6K 1T5",6311-Food service supervisors,1
Ontario,   Low Wage,EGLINTON-BAYVIEW AND JOINTS IN MOTION INC.,"Toronto, ON M4P 1M5",3237-Other technical occupations in therapy and assessment,1
Ontario,   Low Wage,EMTC COIFFURES LTD.,"TORONTO, ON M6A 2S9",6341-Hairstylists and barbers,1
Ontario,   Low Wage,ESHA FASHION INC,"Brampton, ON L6T 4L6",6421-Retail salespersons,1
Ontario,   Low Wage,EXTREME AUTO IMAGE INC,"scarborough, ON M1C 1E6",7322-Motor vehicle body repairers,1
Ontario,   Low Wage,Furqan Holdings Inc.,"Mississauga, ON L5L 2V8",0631-Restaurant and food service managers,1
Ontario,   Low Wage,Gezellig Restaurant,"Ottawa, ON K2A 0E7",6322-Cooks,1
Ontario,   Low Wage,GTA West Pizza,"Toronto, ON M6K 1V2",0631-Restaurant and food service managers,1
Ontario,   Low Wage,Guide Woodworking Inc.,"MISSISSAUGA, ON L4W 4L4",7272-Cabinetmakers,1
Ontario,   Low Wage,H&D Petroleum Inc.,"SPENCERVILLE, ON K0E 1X0",6322-Cooks,1
Ontario,   Low Wage,Hai Su Traditional Chinese Medicine Prof. Co. o/a Shang Gong Chinese Medicine Wellness Centre,"LONDON, ON N6H 5L7",3236-Massage therapists,1
Ontario,   Low Wage,Har-Paul holdings inc,"Thunder Bay, ON P7E 5R7",6332-Bakers,1
Ontario,   Low Wage,Heughes Canada Inc,"TORONTO, ON M3H 5T5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Ontario,   Low Wage,HomeLife Frontier Realty Inc.,"Thornhill, ON L4J 1V9",1241-Administrative assistants,1
Ontario,   Low Wage,Hypertrans Medical Transport Inc.,"Toronto, ON M3C 4C1","3413-Nurse aides, orderlies and patient service associates",4
Ontario,   Low Wage,Ines Di Santo Corporation,"Vaughan, ON L4L 4C2","6342-Tailors, dressmakers, furriers and milliners",1
Ontario,   Low Wage,Insadong Inc.,"Etobicoke, ON M9A 1B6",6322-Cooks,1
Ontario,   Low Wage,JC HOT BAGELS inc,"BURLINGTON, ON L7R 1K3",6332-Bakers,2
Ontario,   Low Wage,KINTON RAMEN 5 INC.,"TORONTO, ON M5B 2A2",6511-Maîtres d'hôtel and hosts/hostesses,1
Ontario,   Low Wage,KISS Multi Foods Inc.,"Milton, ON L9T 2R8",6311-Food service supervisors,2
Ontario,   Low Wage,Klimax Tire Corporation,"Brampton, ON L6T 1A7",1241-Administrative assistants,1
Ontario,   Low Wage,L&k viet-thai Enterprieses Inc.,"Mississauga, ON L5R 3S3",1524-Purchasing and inventory control workers,1
Ontario,   Low Wage,L.P. ROOFING & CONTRACTING INC.,"Brampton, ON L6T 4M2",1241-Administrative assistants,1
Ontario,   Low Wage,Lamjamz incorporated,"Windsor, ON N9A 3K1",6322-Cooks,1
Ontario,   Low Wage,LP Landscape Plus Inc.,"ARISS, ON N0B 1B0",8612-Landscaping and grounds maintenance labourers,4
Ontario,   Low Wage,Maillette Holdings Inc,"Cambridge, ON N3C 4N6",6211-Retail sales supervisors,2
Ontario,   Low Wage,Master Manufacturing Inc,"Mississauga, ON L4T 3M5","9217-Supervisors, textile, fabric, fur and leather products processing and manufacturing",1
Ontario,   Low Wage,Mattawa River Resort Inc.,"Mattawa, ON P0H 1V0",6315-Cleaning supervisors,2
Ontario,   Low Wage,MCBURL CORP.,"BURLINGTON, ON L7T 2E8",0631-Restaurant and food service managers,1
Ontario,   Low Wage,Mehvish Restaurants Ltd,"Toronto, ON M6A 2T7",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Milman Consulting Inc. o/a Milman & Company,"Toronto, ON M3H 5Y4",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Milton Fleet Services Inc.,"BRAMPTON, ON L6W 1W2",7322-Motor vehicle body repairers,1
Ontario,   Low Wage,MK DINNER INC,"Burlington, ON L7N 2R5",6322-Cooks,1
Ontario,   Low Wage,Moga Auto Body Ltd.,"Brampton, ON L6W 3J1",7322-Motor vehicle body repairers,1
Ontario,   Low Wage,MONTANA GROUP OF COMPANIES LIMITED,"MISSISSAUGA, ON L5S 1T7",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,Ompriya Food Corporation,"AJAX, ON L1Z 0M9",6311-Food service supervisors,1
Ontario,   Low Wage,Out of the Box Packaging Inc.,"North York, ON M3J 3K6","9213-Supervisors, food, beverage and associated products processing",1
Ontario,   Low Wage,Outwest Pizza Ltd. o/a Pizza Hut,"THORNHILL, ON L3T 1C8",6311-Food service supervisors,2
Ontario,   Low Wage,PHA KOON MAE JAROEN INC,"Guelph, ON N1H 2Z6",6321-Chefs,1
Ontario,   Low Wage,Port Credit Yacht Club,"Mississauga, ON L5E 3G6",6322-Cooks,1
Ontario,   Low Wage,Prestigium Real Estate Limited,"Markham, ON L3R 0G4",1242-Legal administrative assistants,1
Ontario,   Low Wage,Quality inn,"SOUTHAMPTON, ON N0H 2L0",6322-Cooks,1
Ontario,   Low Wage,RAM-AIR LOGISTICS TRANSPORTATION INC,"Stouffville, ON L4A 3Y5",7511-Transport truck drivers,2
Ontario,   Low Wage,Sagar Indian Cuisine Inc.,"Carleton Place, ON K7C 2V7",6322-Cooks,1
Ontario,   Low Wage,SAI ENERGY INC.,"Puslinch, ON N0B 2J0",6211-Retail sales supervisors,1
Ontario,   Low Wage,Santaguida Fine Foods Inc,"Toronto, ON M5R 3G5",6322-Cooks,1
Ontario,   Low Wage,Sayan Restaurants Canada Inc.,"TORONTO, ON M2N  6K",0631-Restaurant and food service managers,1
Ontario,   Low Wage,Shriji Catering & Takeout Services Inc.,"Brampton, ON L6T 5E2",6322-Cooks,1
Ontario,   Low Wage,Soul Restaurants Canada Inc,"Toronto, ON M2N 6K1",0631-Restaurant and food service managers,1
Ontario,   Low Wage,Speedwell Building Maintenance,"MISSISSAUGA, ON L5C 2V6",6315-Cleaning supervisors,1
Ontario,   Low Wage,Sunnmed Holidays Inc,"MIssissauga, ON L4X 2V9",1241-Administrative assistants,1
Ontario,   Low Wage,SUNSHINE DENTAL CLINIC,"BRAMPTON, ON L7A 3Y6",1241-Administrative assistants,1
Ontario,   Low Wage,TAKBRO ENTERPRISES LIMITED,"BRAMPTON, ON L6R 3J6",6211-Retail sales supervisors,1
Ontario,   Low Wage,TERRA RESTAURANT & CATERING IN TERRA TRATTORIA,"Concord, ON L4K 4E6",6511-Maîtres d'hôtel and hosts/hostesses,1
Ontario,   Low Wage,Thai Cuisine Experts Inc.,"Mississauga, ON L5K 2J8",6322-Cooks,1
Ontario,   Low Wage,The Corner Store Inc.,"TORONTO, ON M5V 1P9","5131-Producers, directors, choreographers and related occupations",1
Ontario,   Low Wage,THE SUMMIT GOLF AND COUNTRY CLUB LTD.,"Richmond Hill, ON L4E 3N9",6322-Cooks,1
Ontario,   Low Wage,Timmins Investment Group Inc,"Timmins, ON P4N 1B7",6311-Food service supervisors,1
Ontario,   Low Wage,TINY-SHINY CHILDCARE INC.,"STAYNER, ON L0M 1S0",4214-Early childhood educators and assistants,1
Ontario,   Low Wage,Tractor Toronto 151 yonge corp,"toronto, ON M5C 2W7",6311-Food service supervisors,1
Ontario,   Low Wage,Two Sixty Three King Inc.,"Toronto, ON M5B 2R7",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,United Cabinets Incorporated,"MISSISSAUGA, ON L4W 1P4",7272-Cabinetmakers,2
Ontario,   Low Wage,Ventless Inc,"Toronto, ON M3J 3H4",1311-Accounting technicians and bookkeepers,1
Ontario,   Low Wage,vIgnite Solutions Inc,"NORTH YORK, ON M2M 4L5",6322-Cooks,1
Ontario,   Low Wage,Vision Travel DT Ontario-West Inc.,"TORONTO, ON M2J 4R3",1221-Administrative officers,1
Ontario,   Low Wage,WEALTH & ESTATE FINANCIAL CANADA INC.,"MISSISSAUGA, ON L5V 1B6","0121-Insurance, real estate and financial brokerage managers",1
Ontario,   Low Wage,WFS Transport Ltd.,"Milton, ON L9T 9E6",7511-Transport truck drivers,5
Ontario,   Low Wage,White Oak Transport Limited,"Stoney Creek, ON L8E 5N4",7511-Transport truck drivers,1
Ontario,   Low Wage,YOU'RE NEXT! Inc.,"WATERLOO, ON N2L 3E9",6321-Chefs,2
Ontario,  Primary Agriculture,2202275 Ontario Limited,"LaSalette, ON N0E 1H0",8431-General farm workers,3
Ontario,  Primary Agriculture,Alex & Nadia Inc.,"BEAMSVILLE, ON L0R 1B1",0821-Managers in agriculture,1
Ontario,  Primary Agriculture,ASHLEY GARDENS INC.,"Leamington, ON N8H 3V8",8432-Nursery and greenhouse workers,5
Ontario,  Primary Agriculture,Brabantdale Farms LTD,"Vars, ON K0A 3H0",8431-General farm workers,1
Ontario,  Primary Agriculture,Cervini Farms (1993) Inc.,"LEAMINGTON, ON N8H 3V5","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",2
Ontario,  Primary Agriculture,Crop Defenders Ltd.,"Windsor, ON N9B 3W8",8431-General farm workers,6
Ontario,  Primary Agriculture,Field and Flock Farms Ltd.,"Aylmer, ON N5H 2R2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Ontario,  Primary Agriculture,Flimo Farms Ltd,"WILLIAMSTOWN, ON K0C 2J0",8431-General farm workers,2
Ontario,  Primary Agriculture,Greiden Farms Ltd,"St. Marys, ON N4X 1C5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
Ontario,  Primary Agriculture,MOKSH CORPORATION LTD.,"Caledon Village, ON L7K 1W3",8431-General farm workers,2
Ontario,  Primary Agriculture,Ontario Mushroom Farms Inc.,"Ashburn, ON L0B 1A0",8431-General farm workers,11
Ontario,  Primary Agriculture,Sandy Shore Farms Limited,"Port Burwell, ON N0J 1T0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8
Ontario,  Primary Agriculture,Serkka Farms Inc,"Wallaceburg, ON N8A 4L1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Ontario,  Primary Agriculture,VINE FRESH ACRES LTD,"Leamington, ON N8H 3V8",8432-Nursery and greenhouse workers,4
Ontario, Global Talent Stream,"Follett of Canada, Inc.","BURLINGTON, ON L7N 3J5",2173-Software engineers and designers,1
Ontario, Global Talent Stream,Synechron Canada Inc.,"TORONTO, ON M5J 2S1",2173-Software engineers and designers,1
Ontario, Global Talent Stream,Virtusa Consulting & Services Inc.,"Toronto, ON M5H 1T1",2171-Information systems analysts and consultants,1
Manitoba,    High Wage,10010516 Manitoba Ltd.,"Winnipeg, MB R3E 2K2",0621-Retail and wholesale trade managers,1
Manitoba,    High Wage,10019160 MANITOBA LTD.,"Winnipeg, MB R2J 0K4",4163-Business development officers and marketing researchers and consultants,1
Manitoba,    High Wage,1186338 B.C. Ltd.,"WINNIPEG, MB R2H 1J2",0631-Restaurant and food service managers,1
Manitoba,    High Wage,6743685 Manitoba Ltd,"MORDEN, MB R6M 1A2","6313-Accommodation, travel, tourism and related services supervisors",1
Manitoba,    High Wage,7358106 Manitoba Ltd.,"OAKBANK, MB R0E 1J0",7511-Transport truck drivers,2
Manitoba,    High Wage,7446927 MANITOBA INC.,"WINNIPEG, MB R2P 0J9",0621-Retail and wholesale trade managers,1
Manitoba,    High Wage,Agassiz Drilling (2000) Ltd.,"ROSSER, MB R0H 1E0",7311-Construction millwrights and industrial mechanics,1
Manitoba,    High Wage,Ameri-Can Freight Systems Inc.,"Winnipeg, MB R2X 2N5",7511-Transport truck drivers,7
Manitoba,    High Wage,Autocraft Rebuilders Inc.,"WINNIPEG, MB R2J 0K1",7322-Motor vehicle body repairers,2
Manitoba,    High Wage,Design A Cut Hairstyling,"WINNIPEG, MB R3B 3H6","0651-Managers in customer and personal services, n.e.c.",1
Manitoba,    High Wage,K.B.M. ENTERPRISES INC.,"NEEPAWA, MB R0J 1H0","6313-Accommodation, travel, tourism and related services supervisors",1
Manitoba,    High Wage,Slavjanka Trans Co. Ltd,"STEINBACH, MB R5G 2H1",7511-Transport truck drivers,2
Manitoba,   Low Wage,10021656 Manitoba Ltd.,"Winnipeg, MB R3G 0A4",6321-Chefs,1
Manitoba,   Low Wage,5208327 Manitoba Ltd.,"WINNIPEG, MB R3L 1Y5",6322-Cooks,1
Manitoba,   Low Wage,6166696 Manitoba Ltd,"Virden, MB R0M 2C0",6315-Cleaning supervisors,1
Manitoba,   Low Wage,6218866 Manitoba Ltd. o/a Subway Flin flon,"Flin Flon, MB R8A 1J9",6311-Food service supervisors,3
Manitoba,   Low Wage,6922971 Manitoba Ltd.,"WINNIPEG, MB R3P 0Y4",6311-Food service supervisors,1
Manitoba,   Low Wage,6922971 Manitoba Ltd.,"WINNIPEG, MB R3P 0Y4",6322-Cooks,1
Manitoba,   Low Wage,7471921 Manitoba Ltd. Blazers Minni Mart,"Minnedosa, MB R0J 1E0",6211-Retail sales supervisors,1
Manitoba,   Low Wage,CHUNG & KIM ENTERPRISES LTD.,"BRANDON, MB R7A 5C5","6711-Food counter attendants, kitchen helpers and related support occupations",1
Manitoba,   Low Wage,G.A.B.E Ventures LTD. O/A Dairy Queen,"Portage La Prairie, MB R1N 0M2","6711-Food counter attendants, kitchen helpers and related support occupations",2
Manitoba,   Low Wage,Happy Planet Enviro Services Inc.,"Dauphin, MB R7N 3B3",6525-Hotel front desk clerks,2
Manitoba,   Low Wage,Happy Planet Enviro Services Inc.,"Dauphin, MB R7N 3B3",6731-Light duty cleaners,2
Manitoba,   Low Wage,North Garden Enterprises INC,"Winnipeg, MB R3T 2N5",6322-Cooks,1
Manitoba,   Low Wage,Punjab Sweet House & Restaurant Ltd.,"WINNIPEG, MB R2P 1V8",6322-Cooks,2
Manitoba,   Low Wage,Ritz Machine Works Inc,"DAUPHIN, MB R7N  3J",7237-Welders and related machine operators,2
Manitoba,   Low Wage,Sandhu Farms International Co. Ltd.,"WINNIPEG, MB R3S 1C5",7511-Transport truck drivers,6
Manitoba,   Low Wage,University of Manitoba Student's Union,"WINNIPEG, MB R3T 2N2",6322-Cooks,1
Manitoba,   Low Wage,Zeghers Canada,"HOLLAND, MB R0G 0X0","9619-Other labourers in processing, manufacturing and utilities",1
Manitoba,  Primary Agriculture,3120180 Manitoba Ltd.,"Russell, MB R0J 1W0",8431-General farm workers,2
Manitoba,  Primary Agriculture,Busy Bee Apiaries Ltd.,"Austin, MB R0H 0C0",8431-General farm workers,6
Saskatchewan,    High Wage,Ahluwalia'z Transport Ltd,"SASKATOON, SK S7L 6K4",7511-Transport truck drivers,1
Saskatchewan,   Low Wage,101175681 Saskatchewan Ltd.,"REGINA, SK S4N 6P3","6711-Food counter attendants, kitchen helpers and related support occupations",2
Saskatchewan,   Low Wage,102073621 Saskatchewan Ltd,"Estevan, SK S4A 2T5","6711-Food counter attendants, kitchen helpers and related support occupations",2
Saskatchewan,   Low Wage,Energeo Management Inc.,"Carnduff, SK S0C 0S0","6711-Food counter attendants, kitchen helpers and related support occupations",1
Saskatchewan,   Low Wage,Exclusive Auto Marine,"Prince Albert, SK S6V 1G2",6732-Specialized cleaners,2
Saskatchewan,   Low Wage,SHIRO HOLDINGS INC.,"Saskatoon, SK S7N 1B5",6322-Cooks,1
Saskatchewan,   Low Wage,ThinkTech Solutions Inc.,"REGINA, SK S4W 0N6",6211-Retail sales supervisors,1
Saskatchewan,  Primary Agriculture,Chesterfield Stock Farm (1997) Ltd,"MANTARIO, SK S0L 2J0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
Saskatchewan,  Primary Agriculture,SHRS HOLDINGS LTD,"YORKTON, SK S3N 4C6","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Alberta,    High Wage,1328722 Alberta Ltd.,"EDMONTON, AB T6L 6J3",7511-Transport truck drivers,1
Alberta,    High Wage,1594054 Alberta Ltd.,"FORT MCMURRAY, AB T6K 2K1",7511-Transport truck drivers,3
Alberta,    High Wage,1665367 Alberta Ltd,"CALGARY, AB T2X 3R7",1311-Accounting technicians and bookkeepers,1
Alberta,    High Wage,1914349 Alberta Ltd o/a New Asian Village,"Edmonton, AB T6T 1A7","1123-Professional occupations in advertising, marketing and public relations",1
Alberta,    High Wage,1917016 AB Ltd,"Calgary, AB T2G 2B6","9213-Supervisors, food, beverage and associated products processing",1
Alberta,    High Wage,1968095 Alberta Ltd o/a Alberta Avenue Clinic and Pharmacy,"Edmonton, AB T5G 0N6",0621-Retail and wholesale trade managers,1
Alberta,    High Wage,1979220 Alberta Ltd,"EDMONTON, AB T5T 1K8",6315-Cleaning supervisors,1
Alberta,    High Wage,2062895 Alberta Ltd.,"CALGARY, AB T1Y 6W8","0651-Managers in customer and personal services, n.e.c.",1
Alberta,    High Wage,2069665 ALBERTA LTD,"Edmonton, AB T5J 1Y7",1241-Administrative assistants,1
Alberta,    High Wage,2165628 Alberta Ltd.,"EDMONTON, AB T6T 2G3",7511-Transport truck drivers,4
Alberta,    High Wage,397965 Alberta Ltd,"Sherwood Park, AB T6B 1A4",7611-Construction trades helpers and labourers,1
Alberta,    High Wage,8660816 Canada Corporation,"EDMONTON, AB T5P 1N3",2171-Information systems analysts and consultants,2
