"Employers who were issued a negative Labour Market Impact Assessment (LMIA) in 2015, by business location",, 
Newfoundland and Labrador,, 
Valcon-Renoserv Inc.,"2550 Pharmacy Avenue, Suite 1514, Scarborough, ON  M1W 1H9",2
Valid Insurance Services Inc,"61 Steeles Avenue East, Toronto, ON  M2M 3Y3",1
ValueInfinity Inc,"5800 Ambler Drive, Suite 210, Mississauga, ON  L4W 4J4",1
Vanderburgt Farms Ltd,"6448 Line 34, Mitchell, ON  N0K 1N0",1
Vanhart Greenhouses & Farm,"950 Woodchoppers Lane, King, ON  L7B 0E9",3
Vantage Car Rental Inc,"4186 Finch Avenue East, Suite 19A, Scarborough, ON  M1S 4T6",1
VDI/LOL Business International Ltd.,"45 O'Connor Street, Suite 1150, Ottawa, ON  K1P 1A4",1
Vend Software Canada Lim,"317 Adelaide Street West, Toronto, ON  M5V 1P9",1
Venus Concept Canada Corp.,"255 Consumers Road, Toronto, ON  M2J 1R4",1
Versailles Convention Centre  Inc.,"6721 Edwards Boulevard, Mississauga, ON  L5T 2V9",1
VideoComm Technologies,"1016c Sutton Drive, Unit 6, Burlington, ON  L7L 6B8",1
Vienna Farms Ltd,"1420 Lobsinger Line, Waterloo, ON  N2J 4G8",41
Vinnie Zucchini's Corporation,"1170 Sheppard Avenue West, Unit 23, Toronto, ON  M3K 2A3",1
Vintage Depot,"70 Kensington Avenue, Toronto, ON  M5T 2K1",1
Vintage Hotels,"48 John Street, Niagara-on-the-Lake, ON  L0S 1J0",1
VIS Design Inc.,"18 Deakin Street, Suite 206, Nepean, ON  K2E 8B7",1
Visions Personnel Services Inc,"c/o P L Prashad & Assoc, 259 Traders Boulevard East, Unit 13, Mississauga, ON  L4Z 2E5",1
VMedia,"5225 Yonge Street, Suite 1210, Toronto, ON  M2N 6P4",1
VMG Cinematic,"25R Atlantic Avenue, Toronto, ON  M6K 3E7",1
VON Canada,"1151 Florence Street, Suite 100, London, ON  N5W 2M7",1
Voxsync Inc.,"360 Dupont Street, Toronto, ON  M5R 1V9",1
Voyzant Inc.,"7100 Voodbine Avenue, Suite 102, Markham, ON  L3R 5J2",1
VS Entertainment Inc,"11 Kodiak Crescent, Suite 5, Toronto, ON  M3J 3E5",1
Wacek and Son Trucking Inc,"3369 Gunwood Road, Mississauga, ON  L5N 8A4",2
Wang's Kitchen,"4559 Hurontario Street, Suite 12A, Mississauga, ON  L4Z 3L9",2
Warm Embrace Elder Care Ltd.,"23 Roy Street, Kitchener, ON  N2H 4B4",1
Weins Canada Inc. (formerly Don Valley North Automotive Inc.),"3120 Steeles Avenue East, Markham, ON  L3R 1G9",2
Welcome to the Wayne Season 1 Inc.,"128A Sterling Road, Suite 301, Toronto, ON  M6R 2B7",1
Wentworth Landscapes,"13392 Loyalist Parkway, RR 1, Picton, ON  K0K 2T0",2
Wesbell Technologies Inc.,"6300 Ordan Drive, Mississauga, ON  L5T 1W6",1
Wesco Distribution Canada LP,"500 Hood Road, Markham, ON  L3R 0J8",1
Western University,"1151 Richmond Street North, London, ON  N6A 5B8",1
WesTower Communications Ltd.,"60 South Field Drive, Elmira, ON  N3B 2Z2",8
White Diamonds Inc.,"5484 Tomken Road, Suite 15, Mississauga, ON  L4W 2Z6",1
Wiens Vineyards,"1055 Line 2, RR 2, Niagara-on-the-Lake, ON  L0S 1J0",1
Wikwemikong Nursing Home Limited,"PO Box 114, Wikwemikong, ON  P0P 2J0",2
Wild Wing Stouffville,"15 Ringwood Drive, Stouffville, ON  L4A 8C1",1
Wild Wing Toronto,"2071 Steeles Avenue West, Toronto, ON  M3J 3X3",2
Wilderness Tours,"PO Box 89, Beachburg, ON  K0J 1C0",1
Wilfrid Laurier University,"75 University Avenue, West, Waterloo, ON  N2L 3C5",1
Willow Pond Farm,"105 Maple Grove Road, Scotland, ON  N0E 1R0",1
Wing on New Group Canada Inc.,"351 Ferrier Street, Suite 6, Markham, ON  L3R 5Z2",1
Winsoft,"4711 Yonge Street, 10th Floor, Toronto, ON  M2N 6K8",1
WIS International,"3770 Nashua Drive, Suite 5, Mississauga, ON  L4V 1M5",2
Woo Sung Canada,"1242 McDowell Road, Simcoe, ON  N3Y 4J9",3
Woodbine Entertainment Group,"555 Rexdale Boulevard, Etobicoke, ON  M9W 5L2",1
Wooler Dale Farm,"255 Richards Road, Frankford, ON  K0K 2C0",3
WS & Company Limited,"138 Nugget Avenue, Scarborough, ON  M1S 3A7",1
WTL Investments,"1681 Norfolk County Road 45, RR 2, Langton, ON  N0E 1G0",12
XI Digital,"150 Jardin Drive, Unit 8, Vaughan, ON  L4K 3P9",1
Ya Ya Foods Corp,"450 Kipling Avenue, Etobicoke, ON  M8Z 5E1",1
Yabsta Limited,"642 King STreet West, Suite 222, Toronto, ON  M5V 1M7",1
Yamana Gold Inc,"c/o Sarah Adler, PwC Law LLP, 18 York Street, Suite 2500, Toronto, ON  M5J 0B2",1
YES! Immigration,"1058A Albion Road, Suite 202, Etobicoke, ON  M9V 1A7",1
Yum! Restaurants International,"191 Creditview Road, Suite 100, Vaughan, ON  L4L 9T1",2
Zafarro Restoration Inc.,"344 Moore Park Avenue, North York, ON  M2R 2R6",1
Zam Restaurant & Bar Ltd.,"1340 The Queensway, Toronto, ON  M8Z 1S4",1
Zenetec Collision Centre,"247 Tiffin Street, Barrie, ON  L4N 2N3",1
Zeton Inc.,"740 Oval Court, Burlington, ON  L7L 6A9",1
Ziemba Farms,"18615 Keele Street, RR 2, Newmarket, ON  L3Y 4V9",2
Zim Corporation,"150 Isabella Street, Suite 150, Ottawa, ON  K1S 1V7",2
Zimmer Air Services Inc.,"9742 Burk Line, Blenheim, ON  N0P 1A0",1
ZMC Medical Center Inc,"1801 Harwood Avenue North, Suite 2, Ajax, ON  L1T 0K8",1
Zodiac Impex Inc.,"151 Superior Boulevard, Units 15-17, Mississauga, ON  L5T 2L1",2
"Zoomer Media Limited, Television Division","64 Jefferson Avenue, Toronto, ON  M6K 1Y4",1
Manitoba,,
Employer,Address,Positions requested
3390951 Manitoba Ltd. dba Virden Central Hotel,"444 6th Avenue South, PO Box 2549, Virden, MB  R0M 2C0",2
541167 Manitoba Ltd. dba Brooklynn's Bistro and Boa Lounge,"177 Lombard Avenue, Winnipeg, MB  R3B 0W5",1
5943214 MB Ltd o/a Crocus Country Pork,"PO Box 5, Cartwright, MB  R0K 0L0",2
6028927 Manitoba Ltd o/a CMH Construction,"PO Box 70046, Kenaston PO, Winnipeg, MB  R3P 0X6",3
6756914 Manitoba Ltd. o/a Bay Hill Inn & Suites,"PO Box 2250, Neepawa, MB  R0J 1H0",1
6809864 Manitoba Ltd. dba Taste of Georgia,"380 Lindenwood Drive East, Winnipeg, MB  R3P 2H1",3
6844406 Manitoba Ltd dba Days Inn,"No. 1 Highway & Yellowtrail, PO Box 867, Portage La Prairie, MB  R1N 3C3",2
7014325 MB Ltd,"834 Ebby Avenue, Winnipeg, MB  R3M 2H8",1
8900787 Canada Ltd o/a Sure Shot Express,"PO Box 1, Group 587, RR 5, Winnipeg, MB  R2C 2Z2",2
Adventure Skydiving,"PO Box 21704, Steinbach, MB  R5B 1B3",2
Alladin Installation,"PO Box 3641, STN B, Winnipeg, MB  R2W 3N6",6
Arvalet Auto Center,"PO Box 14, Group 582, Winnipeg, MB  R2C 2Z2",1
Baexim International Inc. o/a Grand Rapids Esso & Restaurant,"PO Box 355, Grand Rapids, MB  R0C 1E0",1
Bison Transport Inc. (Winnipeg Head Office),"1001 Sherwin Road, Winnipeg, MB  R3H 0T8",3
Cando Contracting,"740 Rosser Avenue, Unit 400, Brandon, MB  R7A 0K9",1
Canmak Roofing and Fencing Ltd,"381 Belmont Avenue, Winnipeg, MB  R2V 0Y9",5
Cheema Systems Ltd. o/a Wescana Inn,"PO Box 2519, The Pas, MB  R9A 1M3",1
Coen Sushi,"871 Waverley Street, Suite 2, Winnipeg, MB  R3T 5P4",1
Custom Helicopters Ltd.,"401 Helicopter Drive, St. Andrews Airport, St. Andrews, MB  R1A 3P7",1
Dallas Transport Ltd.,"PO Box 1087, Portage la Prairie, MB  R1N 3C5",10
Domo Gasoline Corporation Ltd o/a Domo (106 Ave Edm),"270 Fort Street, Winnipeg, MB  R3C 1E5",6
Dr. Gendreau Personal Care Home,"515 Mission Street, Ste. Rose du Lac, MB  R0L 1S0",1
Dreams Concierge,"14 Benson Boulevard, Oakbluff, MB  R4G 0A1",1
Dufferin Market Gardens,"33105 Road 28 West, PO Box 1051, Carman, MB  R0G 0J0",2
Delta Auto Service,"1165 Sanford Street, Winnipeg, MB  R3E 3A1",1
Excel Genetics Limited Partnership,"PO Box 539, Niverville, MB  R0A 1E0",2
Fairfax Community Resources Inc,"88A Sherbrook Street, Suite 201, Winnipeg, MB  R3C 2B5",1
Farshid Akhgar o/a Fredy's Welding,"115 Bairdmore Boulevard, Winnipeg, MB  R3T 5X6",1
Garderie Les Petits Amis DayCare Inc.,"88, chemin Arena, Sainte-Anne, MB  R5H 1G6",1
Hanro Investment Co Ltd o/a Tokyo Zone,"1700 Pacific Avenue, Unit A, Brandon, MB  R7A 7L9",1
Harpenn Construction Inc.,"971 Corydon Avenue, PO Box 285, Winnnipeg, MB  R3M 3S7",2
Hera Beauty Salon,"1399 Pembina Highway, Winnipeg, MB  R3T 2B8",1
Horsemens Benevolent And Protective Association Of Manitoba Inc.,"3975 Portage Avenue, Winnipeg, MB  R3K 2E9",31
iRangers International Inc,"5 Donald Street, Suite 200, Winnipeg, MB  R3L 2T4",3
Jun Yang O/A Golden Loong,"10 Brainerd Cove, Winnipeg, MB  R3T 5W3",2
Jungsu Byun o/a Bon Sushi,"201 Portage Avenue, Unit 13C, Winnipeg, MB  R3B 3K6",2
K B M Enterprises Inc,"153 Main Street, Highway 16 West, Neepawa, MB  R0J 1H0",1
Lakeridge Farms Ltd.,"PO Box 38, St. Alphonse, MB  R0K 1Z0",1
Lima Janitorial Services Ltd.,"PO Box 344, Thompson, MB  R8N 1N1",1
Lozman Canada Inc. o/a Heat In a Click & IQ Massagers,"585 Niagara Street, Winnipeg, MB  R3N 0V7",3
LX Construction Inc o/a G&B Portable Fabric Buildings,"PO Box 7, GRP 22, RR 2, Dugald, MB  R0E 0K0",1
Martin Farms Ltd.,"RR 1, East Selkirk, MB  R0E 0M0",2
MBI Construction Corp. o/a Barney's Motel,"105 Middleton Avenue, Brandon, MB  R7C 1A8",1
Miami Fine Foods Ltd o/a Miami Fine Foods,"PO Box 249, Miami, MB  R0G 1H0",1
"Myoungja Choi, Sun Wook Kin o/a  Kimbaek Restaurant","193 Isabel Street, Winnipeg, MB  R3A 1G8",1
Nails Time Inc.,"3393 Portage Avenue, Suite 108, Winnipeg, MB  R3K 2G7",1
Neufeld's Carpentry Installation Ltd.,"1429 Logan Avenue, Winnipeg, MB  R3E 1R8",1
Pan Am Diving Club Inc,"PO Box 61048, RPO Grant Park, Winnipeg, MB  R3M 3X8",1
"Paterson Grain, A division of Paterson GlobalFoods Inc.","333 Main Street, Suite 2200, Winnipeg, MB  R3C 4E2",1
Prodigy Enterprises Inc.,"367 Poplar Avenue, Winnipeg, MB  R2L 0K1",1
Punjab Sweet House & Restaurant Ltd.,"86 Mandalay Drive, Winnipeg, MB  R2P 2V8",2
Rainbow Trailers Inc.,"PO Box 189, Cartwright, MB  R0K 0L0",1
Ralf Dargusch dba Ralph's German Restaurant and Cafe,"PO Box 2534, Morden, MB  R6M 1C2",1
Ramsey Motors Ltd.,"PO Box 1040, Carberry, MB  R0K 0H0",1
Rick's Marine (1999) Ltd o/a Rick's Marine,"3 Nelson Road, Thompson, MB  R8N 0B3",1
Royal Brothers Transport Inc,"35 Bibeaudel Place, Winnipeg, MB  R3V 1V1",4
RSL Canada Inc o/a IQ Massagers,"585 Niagara Street, Winnipeg, MB  R3N 0V7",1
RSL Canada Inc o/a Vine Vera,"585 Niagara Street, Winnipeg, MB  R3N 0V7",1
Rubia Darya Inc.,"132 James Avenue, Suite 102, Winnipeg, MB  R3B 0N8",1
SB Vegetable Growers Ltd,"Location  63143, PO Box 127, Portage La Prairie, MB  R1N 3B2",1
Schroeder Freight Inc.,"PO Box 85, Winnipeg, MB  R3V 1L5",5
SENSUS Partnership of Chartered Accountants,"PO Box 610, Russell, MB  R0J 1W0",1
Shape Industries Inc,"100 McPhillips Street, Winnipeg, MB  R3E 0J7",1
Silver Weanlings Inc.,"PO Box 1320, Arborg, MB  R0C 0A0",3
Superior Weanlings Ltd.,"PO Box 34032, Winnipeg, MB  R3T 5T5",3
The Dragon House Inc O/A The Dragon House,"1 Forks Market Road, Suite 208, Winnipeg, MB  R3C 4L9",1
The Movement Center of Manitoba Inc,"1646 Henderson Highway, Winnipeg, MB  R2G 1N7",1
The UPS Store #86,"845 Dakota Street, Suite 23, Winnipeg, MB  R3M 5M3",1
TOPIGS Canada Inc.,"1465 Buffalo Place, Suite 201, Winnipeg, MB  R3T 1L8",2
Truck Freight International Ltd,"PO Box 27085 RPO, Winnipeg, MB  R3C 4T3",4
Vanderveen's Greenhouses Ltd,"PO Box 957, 33127 Road 25 West, Carman, MB  R0G 0J0",2
Viktor Schmidt dba Schmidt Excavating,"PO Box 4740, Steinbach, MB  R5G 1R4",1
Winnipeg Stitch Factory Ltd.,"1380 Notre Dame, Winnipeg, MB  R3E 0P7",1
Saskatchewan,,
Employer,Address,Positions requested
101004095 Saskatchewan Ltd o/a Meridian Esso/Heidi's Restaurant,"5415 50th Avenue, Lloydminster, SK  S9V 0R1",2
101033329 Saskatchewan Ltd. o/a Hub City Contracting Services,"825 46th Street East, Saskatoon, SK  S7K 0X2",1
101105624 Saskatchewan Ltd. o/a Lagana Hotel,"PO Box 249, Lanigan, SK  S0K 2M0",1
101127596 Saskatchewan Ltd. dba Mr. Taxi Ltd.,"PO Box 75, Meadow Lake, SK  S9X 1Y1",3
101154238 Saskatchewan Ltd o/a Cheers Restaurant & Lounge,"4301 49th Avenue, Suite 2, Lloydminster, SK  S9V 0S5",2
101177417 Saskatchewan Ltd. o/a Quiznos Subs,"4115 Rochdale Boulevard, Regina, SK  S4X 4P7",2
101193044 Saskatchewan Ltd o/a Urban Sushi & Grill,"328 Great Plains Road, Emerald Park, SK  S4L 0B8",1
101198858 Saskatchewan Ltd dba Scenic Centre,"597 Bay Avenue South, Fort Qu'Appelle, SK  S0G 1S0",1
101204169 Saskatchewan Ltd. o/a Miniquay Lodge Hotel,"PO Box 460, Creighton, SK  S0P 0A0",1
101204768 Saskatchewan Ltd. o/a Western Pizza,"3847A Albert Street, Regina, SK  S4S 3R4",1
101205567 Saskatchewan Ltd.dba Royal Hotel,"207 Railway Avenue, Weyburn, SK  S4H 0A4",1
101216071 Saskatchewan Ltd. o/a Diane's Kitchen,"1517 11th Street West, Saskatoon, SK  S7M 1H4",1
101216377 Saskatchewan Ltd dba Sushi House,"77 15th Street East, Suite 9, Prince Albert, SK  S6V 1E9",1
"101218279 Saskatchewan Ltd dba North Park Gas- Up, Macklin","Highway 14 & 31, PO Box 26, Macklin, SK  S0L 2C0",1
101223484 Saskatchewan Ltd. o/a Moosomin Country Squire Inn Restaurant and Bar,"408 Ellice Street, Moosomin, SK  S0G 3N0",1
101235964 SK Ltd o/a Hag's Hideaway Hotel & Bar,"702 Railway Avenue, Rocanville, SK  S0A 3L0",1
101239903 Saskatchewan Ltd o/a Howard Johnson Inn Yorkton,"207 Broadway Street East, Yorkton, SK  S3N 3K7",1
101243905 Saskatchewan Ltd o/a Langenburg Country Inn,"PO Box 1049, Langenburg, SK  S0A 2A0",1
101244318 Saskatchewan Ltd dba Long Creek Saloon,"134 Main Street, Radville, SK  S0C 2G0",2
101252660 Saskwatchwan LTD (Subway) dba Subway Restaurant,"100A Street, Suite 709, Tisdale, SK  S0E 1T0",1
101259020 Saskatchewan Ltd. dba Subway,"110 Little Bay, Saskatoon, SK  S7W 0C6",2
101279960 Saskatchewan Ltd. o/a Westmount Shell,"345 North Service Road, Swift Current, SK  S9H 4X5",1
607911 Saskatchewan Ltd dba Knights Inn,"PO Box 7, STN Main, Moose Jaw, SK  S6H 4N7",1
6570941 Canada Inc. o/a Brar & Brar Enterprises,"101 Meadow Way, Regina, SK  S4N 5G9",1
Advanced Echo Lab,"3402 Rideout Bay, Regina, SK  S4S 7C2",2
Ahn Holdings Ltd. o/a Cypress Hotel,"343 Redcoat Drive, PO Box 67, Eastend, SK  S0N 0T0",3
Andre Shin-Keun Ko o/a Carlyle Convenience & Gas,"PO Box 1479 Highway 13 & Main Street, Carlyle, SK  S0C 0R0",1
Artistic Masonry & Stucco Ltd.,"1545D McAra Street, Regina, SK  S4N 6H4",12
Askar Dospanbetov dba Askar Dospanbetov Apiary Farm,"PO Box 278, Aberdeen, SK  S0K 0A0",1
Associated Mining Construction Inc.,"2491 Albert Street North, PO Box 470, Regina, SK  S4P 3A2",1
Ayden Kitchen and Bar Inc o/a Ayden Kitchen and Bar,"265 3rd Avenue South, Saskatoon, SK  S7K 1M3",1
Barrich Farms (1994) Ltd,"PO Box 610, Outlook, SK  S0L 2N0",1
Bob's Diner,"103 Main Street, PO Box 393, Elrose, SK  S0L 0Z0",2
Brent Gatzke Holdings Ltd.,"PO Box 73, Webb, SK  S0N 2X0",1
China Garden Restaurant Ltd.,"400 Grand Avenue, Indianhead, SK  S0G 2K0",2
Circle Chiropractic Clinic,"411J Herold Court, Saskatoon, SK  S7V 0A7",1
CJ Brothers Restaurant Ltd. o/a Pronto,"1101 Kramer Boulevard, Suite D, Regina, SK  S4S 5W4",2
Country Squire Restaurant,"503 Hudson Avenue, PO Box 2870, Fort Qu'appelle, SK  S0G 1S0",1
Covenant Construction Inc,"4246 Albert Street, Suite 419, Regina, SK  S4S 3R9",1
Crown Cab (2011) Limited,"1072 102nd Street, North Battleford, SK  S9A 1E6",3
Decker's Janitorial Service,"PO Box 21, Spyhill, SK  S0A 3W0",3
Deveraux Developments Ltd.,"2102 East Turvey Road, Regina, SK  S4N 2G7",5
Dimension 3 Hospitality Corp o/a Days Inn,"1139 8 Street East, Saskatoon, SK  S7H 0S3",1
Dr AT Williams Dental Professional Corporation dba Dr AT Williams Dental Clinic,"PO Box 1586, North Battleford, SK  S9A 3W1",1
Elk Ridge Golf & Conference Centre Inc. o/a Elk Ridge Resort,"PO Box 114, Waskesiu Lake, SK  S0J 2Y0",2
Emperial Construction,"PO Box 27002, Saskatoon, SK  S7H 5N9",1
Etomami Organics Ltd,"PO Box 345, Hudson Bay, SK  S0E 0Y0",3
Fast Toys For Boys Ltd.,"200 Herb Nelson Road, PO Box 539, Davidson, SK  S0G 1A0",1
Favel Transportation Inc.,"PO Box 23013, Moose Jaw, SK  S6H 8A8",5
Fidrock Investment ltd.,"204 9th Street Northwest, PO Box 1027, Mealow Lake, SK  S9X 1Y5",3
Flame Fabricators,"8 Industrial Drive, Emerald Park, SK  S4L 1B6",2
Fonstad Body Works o/a Ideal Autobody,"445 4th Street, Estevan, SK  S4A 0T9",1
Gibson Trucking Ltd.,"PO Box 2374, Martensville, SK  S0K 2T0",1
Graham's Tire Service Ltd.,"3010 Albert Street, Regina, SK  S4S 3N7",2
Grandma Lee's Bakery & Restaurant,"3310 8th Street East, Unit 30, Saskatoon, SK  S7H 5M3",1
GrassRoots Natural Health and Wellness Inc,"1176 Nicholson Road, Estevan, SK  S4A 0H3",1
Gregg's Plumbing & Heating Ltd.,"503 51st Street East, Saskatoon, SK  S7K 6V4",1
H & R Holdings Inc. o/a Mr. Ribs Family Restaurant,"11212 Railway Avenue East, North Battleford, SK  S9A 2R7",2
Hancock Petroleum Inc,"5904 44th Street, PO Box 1339, Lloydminster, SK  S9V 1G2",1
Haryanvi Brothers Ltd. o/a Shell Gas Station,"4403 45th Avenue, Lloydminster, SK  S9V 0W7",3
Heartland Motor Inn,"PO Box 1838, Rosetown, SK  S0L 2V0",1
Herbert Auto Collision & Painting Ltd.,"1201 North Railway Street West, Swift Current, SK  S9H 0A7",1
Highway 16 Truck Stop 2011 Ltd.,"PO Box 68, Paynton, SK  S0M 2J0",2
Holman Farming Group o/a Rod Holman Trucking Ltd.,"PO Box 354, NW-9-36-24, Luseland, SK  S0L 2A0",1
Inn of the South,"775 5th Avenue West, PO Box 1505, Shaunavon, SK  S0N 2M0",1
Integra Tire,"PO Box 1478, Biggar, SK  S0K 0M0",1
Ire-Oluwa Health Services o/a We Care Home Health Services,"2050 Broad Street, Regina, SK  S4P 1Y3",1
J.J. Estate Ltd,"PO Box 6, Glenavon, SK  S0G 1Y0",1
JayMak Investments Co Ltd. o/a Oceania Inn,"3929 8th Street East, Saskatoon, SK  S7H 5M2",1
JBJK Holdings Ltd. o/a Redvers Family Foods,"Broadway Street, PO Box 974, Redvers, SK  S0C 2H0",1
Joey's Only Seafood Restaurants,"208 Railway Avenue, Weyburn, SK  S4H 0A2",1
K&LG Farms Ltd,"Site 2, Box 2, RR 1, Norquay, SK  S0A 2V0",1
Kathyrin Sampaga dba Kathy's Cleaning Services,"715 Hart Road, Suite 804, Saskatoon, SK  S7M 3Y8",1
Kondiman Foods Inc.o/a Western Pizza,"PO Box 1568, Melville, SK  S0A 2P0",1
Kosta & Angela Kanakis Enterp. Inc. dba Humpty's Family Restaurant #18,"1701 North Service Road East, Swift Current, SK  S9H 3X6",1
KP Group Ventures Ltd. dba Moosomin Country Squire Inn,"PO Box 899, Moosomin, SK  S0G 3N0",1
M and M Insulation Ltd,"19 Crossley Bay, Regina, SK  S4R 7C2",1
Maggie Mae's Family Restaurant,"4735 44th, Lloydminister, SK  S9V 0G5",1
Magnus Insulation Ltd.,"806C 43rd Street East, Saskatoon, SK  S7K 3V1",1
Mayfair Paint and Glass Ltd.,"409 33rd Street West, Saskatoon, SK  S7L 0V5",1
Mil-en-Roy Farms (1981) Ltd,"PO Box 158, White City, SK  S4L 5B1",1
Mitsubishi Hitachi Power Systems Canada Ltd o/a MHPSC,"826 58th Street East, Saskatoon, SK  S7K 5Z4",1
Neha Enterprises Ltd. dba Tiggerz Convenience Store,"700 15th Avenue East, Prince Albert, SK  S6V 7A4",2
Netty's Nest Visitor Lodge Inc.,"1024 College Drive, Saskatoon, SK  S7N 0W1",1
New Pioneer Construction Ltd,"3265 East Woodhams Drive, Regina, SK  S4V 3A2",2
NJH Holdings Ltd. dba Hoffer Denture & Implant Solutions,"2325 Preston Avenue, Suite 30A, Saskatoon, SK  S7J 2G2",1
North Battleford Daycare Centre Inc.,"1312 99th Street, North Battleford, SK  S9A 0P8",1
North Ridge Development Corporation,"395 Maxwell Crescent, Regina, SK  S4N 5X9",1
Pacific Place Hotels Inc. o/a Riviera Motor Inn,"2001 Avenue B North, Saskatoon, SK  S7L 1H7",1
Phenomenome Laboratory Services Inc.,"407 Downey Road, Suite 204, Saskatoon, SK  S7N 4L8",1
Pineview Lumber and Hardware o/a Candle Lake Home Building Center,"3 Lakeview Drive, PO Box 124 Candle Lake, SK  S0J 3E0",2
Poplar Point Resort Ltd,"PO Box 760, Big River, SK  S0S 0E0",2
Prairie Agro Ltd.,"PO Box 8, Yorkton, SK  S3N 2V6",2
Premium Portable Washrooms Ltd,"510 47th Street East, Saskatoon, SK  S7K 4L3",2
Q-L Ting Therapy Ltd,"1932 Saint George Avenue, Suite 30, Saskatoon, SK  S7M 0X8",1
Queen City Glass (1961) Ltd.,"1213 8th Avenue, Regina, SK  S4R 1E1",2
R & B Cumming Grain and Livestock Ltd.,"PO Box 13, Unity, SK  S0K 4L0",1
RN Motel Ltd. o/a Chris' Place,"PO Box 248, Preeceville, SK  S0A 3B0",2
RobWel Constructors,"PO Box 2815, Meadow Lake, SK  S9X 1Z6",1
Rock Creek Tap and Grill,"3255 Quance Street, Regina, SK  S4V 3B7",1
Romana Express Inc.,"4529 Padwick Crescent, Regina, SK  S4W 0C5",3
S & N Enterprises Ltd. o/a J V Restaurant,"PO Box 1348, Indian Head, SK  S0G 2K0",1
Selinger Farms Limited,"PO Box 64, Holdfast, SK  S0G 2H0",1
Seoul Korean Restaurant Saskatoon Ltd. o/a Seoul Korean Restaurant,"334 20th Street West, Saskatoon, SK  S7M 0X2",1
Sooper B's Enterprises Ltd.,"PO Box 146, Grenfell, SK  S0G 2B0",2
Souris River Seeds Inc.,"26 Queen Street, Weyburn, SK  S4H 3J9",1
Star House Enterprises Ltd dba Star House Family Restaurant,"3433 2nd Avenue West, Prince Albert, SK  S6V 5G1",3
Subway Sandwiches and Salads,"PO Box 370, Highway 11 & 44, Davidson, SK  S0G 1A0",1
Sunset Steakhouse Ltd o/a Greko's Restaurant,"4424 Albert Street, Regina, SK  S4S 6B4",1
T. Scherman Acres Ltd.,"PO Box 1978, Battleford, SK  S0M 0E0",1
Taco Time Stonebridge,"214 Stonebridge Boulevard, Suite 30, Saskatoon, SK  S7T 0J1",2
Tandoori Kabab Touch Inc.,"1207 Albert Street, Regina, SK  S4R 2R4",2
The Siam Restaurant Company Ltd. dba Siam Authentic Thai Restaurant,"57 Darke Crescent, Regina, SK  S4S 3Y1",1
Triple L Burgers Ltd. dba Fatburger,"410 Hunter Road, Suite 207, Saskatoon, SK  S7T 0L5",1
Trojan Enterprises Inc.,"277 Broadway Street East, Yorkton, SK  S3N 3G7",1
Valiant Farms Ltd.,"PO Box 351, Beechy, SK  S0L 0C0",1
Vighnesh Enterprises Ltd dba Taco Time,"501 Nelson Road, Unit B, Saskatoon, SK  S7S 1P4",1
VIP Cleaning Services Ltd,"3615A 41B Avenue, Suite 301, Lloydminster, SK  S9V 2J5",2
Western Alfalfa Milling Co. Ltd.,"PO Box 568, Norquay, SK  S0A 2V0",4
Wewu Development Ltd dba Soleilki Asian Fusion,"4817 44th Street, Lloydminster, SK  S9V 0G7",1
Youck Acres Ltd.,"PO Box 585, Strasbourg, SK  S0G 4V0",3
Alberta,Alberta,
Employer,Address,Positions requested
0887245 BC Ltd o/a The Mango Tree,"1131 2nd Street West, Brooks, AB  T1R 0N9",2
1001 Ideas Ltd,"643 Midridge Drive Southeast, Calgary, AB  T2X 1E9",1
1004249 Alta Ltd o/a Drayton's Pride Car and Truck Wash,"PO Box 7737, Drayton Valley, AB  T7A 1S8",2
1005364 Alberta Ltd o/a Tim Hortons,"221 Silkstone Bay West, Lethbridge, AB  T1J 2A2",1
101145697 Saskatchewan Ltd o/a Husky Market,"5505 17th Avenue Southeast, Calgary, AB  T2A 0W3",1
1013407 Alberta Ltd. o/a A&W Restaurant (Airdrie),"121 Edmonton Trail Northeast, Airdrie, AB  T4B 1S1",1
1020741 Alberta Ltd o/a Boyle Hotel,"5501 Railway Avenue, Boyle, AB  T0A 0M0",3
1022959 Alberta Ltd o/a Subway 13717,"319 First Avenue, Spruce Grove, AB  T7X 4A3",1
1026843 Alberta Ltd o/a Champagne Edition,"57425 Range Road 253, Sturgeon County, AB  T0G 1L1",1
1027855 Alberta Ltd o/a B & B Dhaliwal Trucking,"3408 21st Street, Edmonton, AB  T6T 0B3",1
1028009 Alberta Ltd o/a Holiday Inn Express,"1020 8th Avenue Southwest, Calgary, AB  T2P 1J2",1
1029925 Alberta Ltd O/A Dairy Queen,"1906 Centre Street Northeast, Calgary, AB  T2E 2S8",3
1030175 Alberta Ltd. o/a Fairdeal Carpet & Flooring,"Bay 6, 3434 34th Avenue Northeast, Calgary, AB  T1Y 6X3",1
1037128 Alberta Ltd o/a New Alberta Pub,"PO Box 430, Vegreville, AB  T9C 1R4",1
1044319 Alberta Inc.o/a Fort Motel,"PO Box 1032, Fort Macleod, AB  T0L 0Z0",1
1049868 Alberta Ltd O/A G& R Liquor Mart,"9906 109th Street, Edmonton, AB  T5K 1H5",1
1050124 Alberta Ltd o/a Arby's,"5111 Northland Drive Northwest, Suite 100, Calgary, AB  T2L 2J8",1
