"Employers who have requested a Labour Market Impact Assessment (LMIA) and were issued a negative LMIA between June 20 and December 31, 2014 inclusively, by province/territory ",,
Newfoundland and Labrador,,
Global ERP Solutions,"199 Advance Boulevard, Suite 201, Brampton, ON  L6T 4N2",1
Gondor Construction Co.,"1219 Dundas Street West, Suite 507, Mississauga, ON  L5C 1C8",1
Greatario Engineered Storage Systems,"715647 County Road 4, Innerkip, ON  N0J 1M4",1
Greenlife Water Corp,"1140 Sheppard Avenue West, Suite 20, Toronto, ON  M3K 2A2",1
Greenwood Mushroom Farms,"9760 Heron Road, Ashburn, ON  L0B 1A0",38
Grip Clinch Canada,"250 Consumers Road, Suite 402, Toronto, ON  M2J 4V6",1
Hail Tech International Corporation,"573 Ross Beach, Belle River, ON  N0R 1A0",5
Hall Tree Farms Inc,"16725 Jane Street, RR 1, King, ON  L7B 0G8",1
Hamilton Health Sciences,"1200 Main Street West, Hamilton, ON  L8N 3Z5",1
Hare Farms Inc,"663 Windham Road 9, La Salette, ON  N0E 1H0",2
Hays,"6 Adelaide Street East, Suite 600, Toronto, ON  M5C 1H6",1
Hi-Car Auto Service Inc.,"1100 Finch Avenue West, Toronto, ON  M3J 2E3",1
Hockley Valley Resort,"793522 Mono 3rd Line EHS, Mono, ON  L9W 5X7",2
HOK Canada Inc.,"720 King Street West, Toronto, ON  M5V 2T3",1
Horne Canada Inc.,"14 Winstar Road, Oro-Medonte, ON  L0L 2L0",1
Human Moves Inc,"193 Hendon Avenue, Toronto, ON  M2M 1A8",1
Hunter Facilities Management Inc.,"209 Dundas Street East, Whitby, ON  L1N 7H8",1
Huronway Farms,"84483 McNaught Line, Brussels, ON  N0G 1H0",3
Ichiban Express HSC,"28 Nipigon Avenue, Toronto, ON  M2M 2V8",1
IMA Canada Corp.,"3400 Ridgeway Drive, Mississauga, ON  L5L 0A2",1
Indian Bread Bar,"3305 Yonge Street, Toronto, ON  M4N 2L8",1
Indian Flavour,"333 Weldrick Road East, Richmond Hill, ON  L4C 8L6",2
Ivee Solutions Ltd.,"996 Sherman Brock Circle, Newmarket, ON  L3X 0B8",1
Izakaya Shogun Japanese Restaurant,"1170 Wellington Road, London, ON  N6E 1M3",2
Janzen's Pharmacy,"296 Bay Street, Thunder Bay, ON  P7B 1R8",2
JM Hydroponics Ltd,"2008 Seacliff Drive, Kingsville, ON  N9Y 2N5",5
Jordash Co. Ltd.,"1220 Old Innes Road, Unit 306, Ottawa, ON  K1B 3V3",1
JP Contractors,"8565 Doyle Line, RR 3, Chatham, ON  N7M 5J3",1
Jung Ko Taekwondo,"180 Steeles Avenue West, Thornhill, ON  L4J 2L1",1
Juras Brothers Farms,"1324 Line 6, Niagara-on-the-Lake, ON  L0S 1J0",11
Kilred Winding Industries Ltd.,"408 Main Street, Thunder Bay, ON  P7B 2S3",1
Knew Sales Group Inc.,"105 Dublaine Avenue, Toronto, ON  M5M 2S4",1
KnowRoaming Ltd,"90 Eglinton Avenue East, Suite 701, Toronto, ON  M4P 2Y3",1
Konkle Farm & Greenhouses Ltd,"228 Robinson Road, Dunnville, ON  N1A 2W1",28
Kricon Solutions,"5 Forestbrook Drive, Markham, ON  L6B 0E4",1
Kukielka Farms,"992 Windham Road 7, Vanessa, ON  N0E 1V0",1
Kukielka Produce,"1228 Windham Road 6, Vanessa, ON  N0E 1V0",1
Kushies Baby,"555 Barton Street, Stoney Creek, ON  L8E 5S1",1
Kw4rent,"815 Bridge Street West, Waterloo, ON  N2V 2M7",1
Kwality Sweets & Restaurant,"2150 Steeles Avenue East, Brampton, ON  L6T 1A7",1
L.A. Truck Repairs LTD.,"6149 Shawson Drive, Unit 3, Mississauga, ON  L5T 1E4",2
Lahore Tikka House,"1365 Gerrard Street East, Toronto, ON  M4L 1Z3",1
Lakehead University,"955 Oliver Road, Thunder Bay, ON  P7B 5E1",1
Lakeview Vegetable Processing Inc.,"21413 Leslie Street, Queensville, ON  L0G 1R0",2
Larsen & Shaw Limited,"P.O. Box 1420, Walkerton, ON  N0G 2V0",1
LaValle's Place,"624 East/ West Line, Niagara-on-the-Lake, ON  L0S 1J0",1
League Communications Corp.,"250 Consumers Road, Suite 402, Toronto, ON  M1S 5C8",1
Les Enterprises Lorange,"085442 Armstrong Twp, Earlton, ON  P0J 1E0",2
Lettersoft Inc.,"100 King Street West, Toronto, ON  M5X 1C7",1
Li Yang Insurance and Financial Services Inc.,"4002 Sheppard Avenue East, Suite 228, Scarborough, ON  M1S 1S6",1
Linwell Gardens Ltd,"Box 241, Beamsville, ON  L0R 1B0",46
LiveQoS,"535 Legget Drive, Suite 500, Kanata, ON  K2K 3B8",2
Lovech Ltd.,"351 Spinnaker Way, Unit 1, Concord, ON  L4K 4N4",1
Lywett Holding Inc,"2183 Margot Street, Oakville, ON  L6H 3M5",1
Makinde Medicine Professional Corporation,"1535 Ottawa Street, Windsor, ON  M8X 2G3",1
Manitoulin Lodge o/a Jarlette Health Services,"3 Main Street, Gore Bay, ON  P0P 1H0",2
Manpasand Indian Cuisine Inc.,"735 Middlefield Road, Scarborough, ON  M1V 5H5",1
Marvellane Farms Ltd,"4003 Larry Robinson Road, Russell, ON  K4R 1E5",2
Master Ceramic Flooring Ltd.,"196 Dixon Street, Kitchener, ON  N2G 3E9",1
Me to We Style Inc.,"233 Carlton Street, Toronto, ON  M5A 2L2",1
MediaCanadaTechnologies,"310D Steelcase Road East, Markham, ON  L3R 1G2",1
Medika Plastics Ltd,"17 Knightsbridge Road, Suite 310, Brampton, ON  L6T 3X9",1
MentorCity,"8171 Yonge Street, Thornhill, ON  L3T 2C6",1
Merge Healthcare Canada Corp.,"6303 Airport Road, Suite 500, Mississauga, ON  L4V 1R8",1
Method Embroidery Inc.,"120 Milner Avenue, Unit 8, Scarborough, ON  M1S 3R2",1
Metro Roofing Inc.,"758 Westney Road South, Ajax, ON  L1S 7G1",1
Milliken Meat Products Ltd.,"7750 Birchmount Road, Unit 17, Markham, ON  L3R 0B4",1
Modern Automotive Inc.,"219 Connie Crescent, Concord, ON  L4K 1L3",1
Moksha Indian Bistro,"5993 Stanley Avenue, Niagara Falls, ON  L2G 3Y2",1
MUFG Fund Services (Canada) Limited,"725 Bridge Street West, Suite 101, Waterloo, ON  N2V 2H1",1
Multi-Health Systems,"3770 Victoria Park Avenue, Toronto, ON  M2H 3M6",1
Nano Dental Laboratory,"90 Nolan Court, Markham, ON  L3R 4L9",1
National Compressed Air Canada Ltd.,"3425 Semenyk Court, Mississauga, ON  L5C 4P9",1
Needham's Market Garden,"1335 Ottawa Road 29, Arnprior, ON  K7S 3G7",1
Netherend Acres Inc,"275261 27th Line, Thamesford, ON  N0M 2M0",2
New Gold Incorporated,"200 Bay Street, Suite 3120, Toronto, ON  M5J 2J4",1
Nivaco Technology Inc.,"12 Goodmark Place, Unit 8, Toronto, ON  M9W 6R1",1
Nokham Thai Restaurant,"747 Richmond Road, Ottawa, ON  K2A 0G6",1
Noranco Inc.,"55 West Creek Drive, Vaughan, ON  L4L 9N6",1
Northern Lights Direct Inc.,"15 Duncan Street, Toronto, ON  M5H 3P9",1
OCI Vacuum Microengineering,"200 Stronach Cresent, London, ON  N5V 3A1",1
Oh! Bombay,"2355 Derry Road East, Suite 12, Mississauga, ON  L5S 1V6",1
Old World Stone Ltd,"1151 Heritage Road, Burlington, ON  L7L 4Y1",2
One 2 One Studio,"506 Eglington Avenue West, Toronto, ON  M5N 1A5",1
Ontario Impex of Canada Ltd.,"19 Victoria Crescent, Brampton, ON  L6T 1E2",1
Ontario1926,"49 Huck Crescent, Kitchener, ON  N2N 0A4",1
Ontario's Vegetables Inc,"7581 Jane Street, Concord, ON  L4K 1X3",9
Oplenac Serbian Cultural Association of Metropolitan Toronto and Mississauga,"895 Rangeview Road, Mississauga, ON  L5E 1H1",1
Osellus Inc.,"147 Spadina Avenue, Toronto, ON  M5V 2L7",1
Ottawa Holistic Wellness,"356 MacLaren Street, Ottawa, ON  K2P 0M6",1
Owasco Inc,"2030 Champlain Avenue, Whitby, ON  L1N 6A7",1
Palmerston Gates Inc.,"307 Palmerston Boulevard, Toronto, ON  M6G 2N5",1
Patrick Pang Medicine Professional Corp.,"3700 Main Street, Niagara Falls, ON  L2G 6A8",1
"Pattison Outdoor Advertising, LP","2700 Matheson Boulevard East, Mississauga, ON  L4W 4V9",1
Pci Geomatics Enterprises Inc.,"50 West Wilmot Street, Suite 200, Richmond Hill, ON  L4B 1M5",1
PEC Farms,"684 Country Road 2, Hillier, ON  K0K 2J0",1
Picadilly Fashions,"945 Wilson Avenue, Toronto, ON  M3K 1E8",1
Pivotal Projects Inc,"2300 Yonge Street, Suite 2202, Toronto, ON  M4P 1E4",1
Pizzaiolo,"3617 Longmoss Crescent, Mississauga, ON  L4Y 3T1",1
Pizzeria Via Mercanti,"188 Augusta Avenue, Toronto, ON  M5T 2L6",1
Prime Tech Electric Motor Repair & Services Ltd,"665 Millway Avenue, Suite6, Concord, ON  L4K 3T8",1
Qps Evaluation Services Inc.,"81 Kelfield Street, Toronto, ON  M9W 5A3",1
Racer Machinery International Inc.,"1030 Fountain Street North, Cambridge, ON  N3H 4R7",2
Radke Films Ltd,"125 George Street, Toronto, ON  M5A 2N4",1
Raj Inc.,"1 Coolwater Drive, Brampton, ON  L6R 0X5",1
Rajason Tools Inc,"11664 Coonty Road 42, Tecumseh, ON  N8N 2M1",1
Rea Investments Limited,"4-51 Hanlan Road, Woodbridge, ON  L4L 3P5",1
Redrox Industrial Inc.,"1097 North Service Road East, Suite 3, Oakville, ON  L6H 1A6",1
Rivervalley Masonry Group Ltd.,"2444 Haines Road, Mississauga, ON  L6Y 1Y6",1
Rock Hippo Productions Ltd.,"7100 Woodbine Avenue, Markham, ON  L3R 5J2",1
Rodrigues Art Steelworks Ltd.,"45 Argyle Street, Toronto, ON  M6J 1N7",1
Rogers Communications Inc.,"333 Bloor Street East, Toronto, ON  M4W 1G9",1
Rosa Flora Growers Ltd,"717 Diltz Road, Dunnville, ON  N1A 2W2",1
Rosmarin Management & Investment Corporation,"18 Dewbourne Avenue, Toronto, ON  M5P 1Z4",1
Scarborough Wellness,"3000 Lawrence Avenue East, Suite A109, Scarborough, ON  M1P 2V1",1
Schneider Electric Canada Inc.,"5985 McLaughlin Road, Mississauga, ON  L5R 1B8",1
Schotman Farms,"6725 Shiloh Line, Alvinston, ON  N0N 1A0",2
Schouten Dairy Farms,"6139 Malakoff Road, Richmond, ON  K0A 2Z0",1
SCM Group Canada Inc.,"4590 Eastgate Parkway, Mississauga, ON  L4W 3W6",1
Scout Cafe Restaurant,"100 King Street West, Stoney Creek, ON  L8G 1J1",1
Seaway Farms,"175 Lakeshore Road, Niagara-on-the-Lake, ON  L0S 1J0",2
Senoz Electric Inc.,"94 Kenhar Drive, Suite 37, Toronto, ON  M9L 1N2",1
SGS Canada Inc.,"185 Concession Street, Lakefield, ON  K0L 2H0",1
Shergill Cutting Tool,"255 Thompson Drive, Cambridge, ON  N1T 2B9",2
Shirini Sara Pastry House Ltd.,"1875 Leslie Street, Suite 6, Toronto, ON  M3B 2M5",1
Shopify,"150 Elgin Street, Ottawa, ON  K2P 1L4",1
Shoppers Drug Mart #1525,"901 Red River Road, Thunder Bay, ON  P7B 1K3",1
Side Effects Software Inc.,"123 Front Street West, Suite 1401, Toronto, ON  M5J 2M2",1
Sikorski Sausages Co. Ltd.,"41 Childers Street, London, ON  N5W 4C1",1
Sinosteel Equipment & Design Canada Inc.,"1027 McNicoll Avenue, Toronto, ON  M1W 3W6",35
Skotidakis Goat Farm,"185 County Road 10, St-Eugène, ON  K0B 1P0",5
SMK Construction Inc.,"23 Granger Avenue, Toronto, ON  M1K 3K9",1
Soft Citizen Inc.,"125 George Street, Toronto, ON  M5A 2N4",1
Sol Palmeras Lodging Inc.,"14 Roncesvalles Road, Toronto, ON  M6R 2K3",1
SorbaraLaw - Waterloo,"31 Union Street East, Waterloo, ON  N2J 1B8",1
Sorrento North Ristorante,"965 Major Mackenzie Drive, Vaughan, ON  L4H 0W4",1
Spice Roots An Indian Authenticity Inc.,"83 Laughland Lane, Guelph, ON  N1L 0C6",2
Spyders Inc.,"207 Queens Quay West, Suite 820, Toronto, ON  M5J 1A7",1
"Sryas Inc., Canada","100 King Street West, Suite 5700, Toronto, ON  M5X 1C7",1
St Williams Nursery & Ecology Centre,"P.O. Box 150, St. Williams, ON  N0E 1P0",10
St. Helen's Meat Packers Limited,"1 Glen Scarlet, Toronto, ON  M6N 1P5",1
Starbucks Coffee Canada Inc.,"5140 Yonge Street, Suite 1205, Toronto, ON  M2N 6L7",1
Steam Films,"125 George Street, Toronto, ON  M5A 2N4",1
Steyn Enterprises Inc,"19890 Highway 11, Bradford, ON  L3Z 2B6",3
Still Rock Retreat Centre,"916 Austin Lake Road, Kenora, ON  P9N 4N2",1
Stolk Construction Limited,"11 Petersburg Circle, Port Colborne, ON  L3K 5V5",1
Stonehouse Farms,"34052 Mitchell Line, Lucan, ON  N0M 2J0",1
Straight Up Masonry Ltd,"19 Midburn Avenue, Toronto, ON  M4C 2C8",1
Sun Circle Greenhouses Inc,"725 Road 2 East, Kingsville, ON  N9Y 2E4",26
Suneeva Ltd,"415 Yonge Street, Suite 200, Toronto, ON  M5B 2E7",1
Sunmaster Produce Inc,"6640 Rivard Line, Grande Pointe, ON  N0P 1S0",5
Sunpac Auto Collision,"1102 West Port Crescent, Mississauga, ON  L5T 1G1",1
Suon Centre Inc.,"5 Queenslea Avenue, Toronto, ON  M9N 3X9",1
Sushi Marche Restaurant,"1105 Queen Street East, Toronto, ON  M4M 1K7",1
Sushi Tei Japanese Restaurant,"4040 Creditview Road, Mississauga, ON  L5C 3Y8",1
Sushi-Q,"5000 Highway 7 East, Suite 2002, Markham, ON  L3R 4M9",1
Suz Mechanical Inc.,"295 Queen Street East, Suite 6, Brampton, ON  L6W 4S6",1
Sweet India Restaurant,"7126 Airport Road, Mississauga, ON  L4T 2H1",1
Tailoress,"335 Roncesvalles Avenue, Toronto, ON  M6R 2M8",1
Talisman Dental Lab Inc.,"20 Regan Road, Unit 17, Brampton, ON  L7A 1C3",1
Tara Indian Cuisine Ltd,"128 Dunlop Street East, Barrie, ON  L4M 1A4",1
Technicut Tool Inc.,"2285 Ambassador Drive, Windsor, ON  N9C 3R5",3
Teriyaki Town,"370 Kent Street West, Lindsay, ON  K9V 6G8",1
Thai Basil,"55 Valleyford Avenue, Richmond Hill, ON  L4C 0A7",2
Thai Siam Thai Cuisine,"1011 Upper Middle Road East, Unit C-4, Oakville, ON  L6H 4L1",2
The Cardus Institute,"185 Young Street, Hamilton, ON  L8N 1V9",1
The Epoch Times Media Inc.,"418 Consumers Road, Toronto, ON  M2J 1P8",1
The Garage,"4325 Highgate Crescent, Mississauga, ON  L4W 3H2",1
The Grand Chalet & Tony Spiducci Ristorante,"324 Steeles Avenue East, Milton, ON  L9T 1Y4",1
The Old House,"3 Glen Watford Drive, Scarborough, ON  M1S 2B8",1
The Royal Canadian Yacht Club,"141 St. George Street, Toronto, ON  M5R 2L8",1
The Sound Post,"93 Grenville Street, Toronto, ON  M5S 1B4",1
The Working Group Inc.,"425 Adelaide Street West, Suite 300, Toronto, ON  M5V 3C1",1
Therapure Biopharma,"2585 Meadowpine Boulevard, Mississauga, ON  L5N 8H9",1
Thomas Canning (Maidstone) Ltd,"326 South Talbot Road, Maidstone, ON  N0R 1K0",25
Thomson Reuters Canada Limited,"333 Bay Street, Toronto, ON  M5H 2R2",1
Thwaites Farms Ltd,"1984 Townline Road, Niagara-on-the-Lake, ON  L0S 1J0",36
Tilecroft Farms,"7209 McDiarmid Road, Osgoode, ON  K0A 2W0",1
Tiree Facility Solutions Inc,"424 Parkdale Avenue, Suite 200, Ottawa, ON  K1Y 1H1",1
Toronto Aviation Rewinds Inc.,"151 Applewood Crescent, Concord, ON  L4K 4E3",1
Toronto Tattoo School,"130 Newmarket, ON  L3X 3C6",1
Townline Dentistry,"900 Jamieson Parkway, Cambridge, ON  N3C 4N6",1
Transasian Fine Cars Ltd.,"220 Steeles Avenue West, Thornhill, ON  L4J 1A1",1
Trend Gallery,"513 Speers Road, Oakville, ON  L6K 2G4",1
Trinity Health Clinic,"220 Duncan Mills Road, Suite 516, Toronto, ON  M3B 3J5",1
Truly Green Farms,"162 Bloomfield Road, Chatham, ON  N7M 0R4",3
Tulip Retail,"121 Charles Street West, Suite 303, Kitchener, ON  N2G 1H6",1
U.I.D. Development Inc.,"505 Hood Road, Suite 3, Markham, ON  L3R 5V6",1
Ufluidix Incorporated,"689 Warden Avenue, Suite 17, Toronto, ON  M1L 4R6",1
Ulysess Carriers Inc.,"8799 Dogwood Crescent, Niagara Falls, ON  L2H 0L1",1
Unata Inc.,"720 King Street West, Toronto, ON  M5V 2T3",1
United Meat Products Inc.,"2414 Major Mackenzie Drive, Maple, ON  L6A 3Y7",1
United Poultry Inc,"107 Hamilton Road, New Hamburg, ON  N3A 2H1",18
United Temp Services Ltd.,"4146 Murray Hill Street, Mississauga, ON  L5C 4H8",1
University Health Network,"190 Elizabeth Street, Toronto, ON  M5G 2C4",1
University of Waterloo,"200 University Avenue West, Waterloo, ON  N2L 3G1",1
UPONOR INFRA LTD (Formerly KWH PIPE (Canada) Ltd.),"6507 Mississauga Road, Mississauga, ON  L5N 1A6",1
Venerica Meats Inc.,"3348 Dundas Street West, Toronto, ON  M6P 2A4",1
Vercouteren Farms Ltd,"11127 Ed's Line, Blenheim, ON  N0P 1A0",1
Veri Hydroponics Inc,"215 Thames Road West, Exeter, ON  N0M 1S3",20
Victoria Star Motors,"125 Centennial Road, Kitchener, ON  N2B 3E9",2
Vine Fresh Acres Ltd,"420 County Road 14, Leamington, ON  N8H 3V8",16
VIP Energy Services Inc.,"410 Conestogo Road, Suite 101, Waterloo, ON  N2L 4E9",1
Vision Entertainment,"555 Richmond Street West, Suite 1007, Toronto, ON  M5V 3B1",1
VitalAire (Canada) Inc,"6990 Creditview Road, Mississauga, ON  L5N 8R9",1
WD Potato Ltd,"3644 Side Road 10, Beeton, ON  L0G 1A0",7
White River Motel,"P.O. Box 608, White River, ON  P0M 3G0",1
Wild Apricot Inc.,"144 Front Street West, Suite 725, Toronto, ON  M5J 2L7",1
Wildhagens Ltd,"7291 Milborogh Line, Campbellville, ON  L0P 1B0",8
Williams Nurseries Ltd,"261 Road 12, Leamington, ON  N8H 3V6",4
Windmill Construction Ltd.,"5121 First Line, Milton, ON  L9T 2X5",1
WJI Farms Inc,"433 Erie Street South, Wheatley, ON  N0P 2P0",3
XI Digital,"150 Jardin Drive, Unit 8, Vaughan, ON  L4K 3P9",1
Xin Hua Design Construction Ltd.,"78 Ashridge Drive, Scarborough, ON  M1V 1P2",1
Yabsta Limited,"642 King Street West, Suite 222, Toronto, ON  M5V 1M7",1
Yoojin Construction,"779 Alness Street, Toronto, ON  M3J 2H8",1
Zam Restaurant & Bar Ltd.,"1340 The Queensway, Toronto, ON  M8Z 1S4",1
Manitoba,,
Employer ,Address,Positions Requested
6121616 Manitoba Ltd. o/a Samosa Crown Sweets & Restaurant,"1030 Keewatin Street, Suite 6, Winnipeg, MB  R2R 2E2",2
6258892 Manitoba Ltd. o/a Sushi California,"545 Academy Road, Winnipeg, MB  R3N 0E2",1
6313434 Manitoba Ltd o/a Precision Produce,"Box 32, 33096 Rat River Road, Otterburne, MB  R0A 1G0",12
Assiniboine Park Conservancy,"55 Pavilion Crescent, Winnipeg, MB  R3P 2N6",1
Bernard Farms,"Box 458, St. Claude, MB  R0G 1Z0",2
Chabot Implements Co Ltd,"Box 1238, Portage la Prairie, MB  R1N 3J9",1
CL Van Veen Carpentry Ltd.,"Box 38, Rapid City, MB  R0K 1W0",1
Complex Games Inc,"136 Market Avenue, Suite 310, Winnipeg, MB  R3B 0P4",1
Frontiers North Inc.,"Box 40063, RPO Lagimodiere, Winnipeg, MB  R2C 4P3",1
Genusus Inc.,"Box 278, Oakville, MB  R0H 0Y0",1
Genuwine Cellars Inc.,"343 Gunn Road, Box 56, Group 512, RR 5, Winnipeg, MB  R2C 2Z2",3
Gladstone Transfer Ltd.,"Box 64, 1 Mason Street, Gladstone, MB R0J 0T0",1
Jeffries Brothers Vegetable Growers Inc,"Box 668, Portage La Prairie, MB  R1N 3C2",5
Johnston Bros (Binscarth) Ltd.,"P.O. Box 370, Binscarth, MB  R0J 0G0",2
KIWA Korean Cuisine Restaurant,"2077 Pembina Highway, Suite 10, Winnipeg, MB  R3T 5J9",1
Kleysen Group LP,"2800 Mcgillivray Boulevard, Oak Bluff, MB  R3Y 1N3",3
Loewen Drywall Ltd.,"1352 Spruce Street, Winnipeg, MB  R3E 2V7",3
Picardie Farms,"Box 123, Notre-Dame-deLourdes, MB  R0G 1M0",1
Prodigy Enterprises Inc.,"367 Poplar Avenue, Winnipeg, MB  R2L 0K1",1
Ralph's German Restaurant and Cafe,"Box 2534, Morden, MB  R6M 1C2",1
Renaissance Granite Ltd,"2073 Logan Avenue, Unit 4, Winnipeg, MB  R2R 0H9",1
Tehran Market,"1875 Pembina Highway, Suite 8B, Winnipeg, MB  R3T 2G7",1
Thai Bochi Restaurant Inc,"870 Logan Avenue, Winnipeg, MB  R3E 1N8",1
Saskatchewan,,
Employer ,Address,Positions Requested
101169252 Saskatchewan Ltd.,"4902-A 2nd Avenue North, Regina, SK  S4R 0Z1",4
101239903 Saskatchewan Ltd o/a Howard Johnson Inn Yorkton,"207 Broadway Street East, Yorkton, SK  S3N 3K7",1
101241031 Saskatchewan Ltd. dba Battleford Husky Gas & Wash,"792 105th Street, North Battleford, SK  S9A 1R8",1
786 AUTO BODY SHOP,"418-A 50TH STREET EAST, UNIT 102, SASKATOON, SK  S7K 6L7",2
Alan Auld Canada Ltd.,"606 Spadina Crescent East, Suite 1005, Saskatoon, SK  S7K 3H1",1
Brinko Development Inc. dba Derrick Motor Hotel,"125 Fourth Street, Estevan, SK  S4A 0T3",1
CJ Brothers Restaurant Ltd. o/a Pronto,"1101D Kramer Boulevard, Regina, SK  S4S 5W4",1
Computer Troubleshooters Saskatoon North,"2002 Quebec Avenue, Suite 138, Saskatoon, SK  S7K 1W4",1
Dae Bak Enterprises Ltd. o/a Motel 18,"P.O. Box 70, Carnduff, SK  S0C 0S0",2
E. P. Farms Ltd.,"Box 31, Borden, SK  S0K 0N0",2
Estevan Telephone Answering Service,"706 5th Street, Estevan, SK  S4A 0Y6",1
Fedoruk Farms Inc.,"Box 344, Kamsack, SK  S0A 1S0",1
Foodland Chester Fried Chicken,"1702 Thompson Crescent, North Battleford, SK  S9A 3C3",1
G and D Restaurant Ltd. dba G and D Restaurant,"P.O. Box 116, 1203 Highway 1, Whitewood, SK  S0G 5C0",1
Gateway Alliance Medical,"4661 Rae Street, Regina, SK  S4S 6K6",1
Groot's Honey Farm Ltd,"Box 2077, Meadow Lake, SK  S9X 1Z4",5
Hamm's Welding,"P.O. Box 297, Hepburn, SK  S0K 1Z0",3
Inn of the South,"Box 1505, 775 5th Avenue West, Shaunavon, SK  S0N 2M0",1
Janeil Enterprises Inc o/a Sweetheart Pollinators,"Box 155, SE 4 26 25 w3rd Chesterfield RM 261, Eatonia, SK  S0L 0Y0",1
Jenny K Family Restaurant,"117 4th Street, Estevan, SK S4A 0T3",1
Juliette's Dance Centre Inc,"536 2nd Avenue North, Saskatoon, SK  S7K 2C5",1
Kathy's Cleaning Services,"715 Hart Road, Suite 804, Saskatoon, SK  S7M 3Y8",2
Lazer Enterprises Inc,"Box 187, Borden, SK  S0K 0N0",1
Maggie's Child Care Centre for Teen Parents Inc.,"820 9th Avenue North, Saskatoon, SK  S7K 2Z2",1
Millar Farms Ltd,"Box 147, Chaplin, SK  S0H 0V0",1
Murray Dunn Motors,"Box 2075, Nipawin, SK  S0E 1E0",1
Netty's Nest Visitor Lodge Inc.,"1024 College Drive, Saskatoon, SK  S7N 0W1",1
Norgrain Farming Corp.,"Box 449, St. Walburg, SK  S0M 2T0",1
Norseman Inc. o/a Norseman Structures,"3815 Wanuskewin Road, Saskatoon, SK  S7P 1A4",1
Northome Comfort Windows Inc.,"Box 338, Foam Lake, SK  S0A 1A0",1
Point Gray Contracting Ltd,"4615 40th Avenue, Lloydminster, SK  S9V 2B7",1
Prairie Mines & Royalty Ltd. o/a Poplar River Mine,"P.O. Box 599, Coronach, SK  S0H 0Z0",2
Quinnalan Jaimes Contracting,"P.O. Box 266, Waskesiu Lake, SK  S0J 2Y0",1
R Double B Farms Ltd.,"Box 130, Carnduff, SK  S0C 0S0",1
Saskatoon Regional Health o/a Saskatoon Health Region,"715 Queen Street, Saskatoon, SK  S7K 4X4",1
"Siemens Laserworks, a division of Russel Metals Inc","503 50th Street East, Saskatoon, SK  S7K 6H3",7
Soul Vibrations Consulting,"2321 Halifax Street, Regina, SK  S4P 1V5",1
Spudwyk Farms Ltd.,"P.O. Box 271, Outlook, SK  S0L 2N0",1
Star Egg Company Ltd.,"1302 Quebec Avenue, Saskatoon, SK  S7K 1V5",1
Tuberosum Technologies Inc,"Box 35, Broderick, SK  S0H 0L0",1
Visionex Ent Ltd. o/a Econo Lumber/Timber Mart,"Box 1329, Prince Albert, SK  S6V 5S8",1
West Cowan Apiaries,"Box 425, Big River, SK  S0J 0E0",1
Alberta,,
Employer ,Address,Positions Requested
1007011 Alberta Ltd o/a Burger Baron,"9908 70th Avenue, Edmonton, AB  T6E 0V7",1
1011018 Alberta  Ltd o/a R & C Contracting Roofing,"808 Foritana Road Southeast, Calgary, AB  T2A 2C1",1
1016074 Alberta Ltd. o/a Subway Beaumont,"6110 50th Street, Suite 102, Beaumont, AB  T4X 1T8",1
1026843 Alberta Ltd o/a Champagne Edition,"57425 Range Road 253, Sturgeon County, AB  T0G 1L1",2
1049147 Alberta Ltd o/a Boyle Truck Stop & Family Restaurant,"5100 Lakeview Road, Boyle, AB  T0A 0M0",3
105949 Holdings Ltd o/a Martha's Master Cleaners,"1403 8th Street Southwest, Suite 2, Calgary, AB  T2R 1B8",1
1070909 Alberta Ltd o/a Macs Convenience Store,"1704 Towne Centre Boulevard, Edmonton, AB  T6R 3A0",1
1081909 Alberta Ltd. o/a Apex Upholstery,"7035 Girard Road, Edmonton, AB  T6B 2C4",1
1095301 Alberta Ltd o/a Bonnyville Esso,"5713 50th Avenue, Bonnyville, AB  T9N 2L1",3
1100538 Alberta Ltd. o/a Sabu Sushi & Bar Restaurant,"7450 82nd Avenue Northwest, Edmonton, AB  T6B 0G2",1
1101483 Alberta Ltd o/a Crossfield Family Food & Shell,"Box 440, 1523 Railway Street, Crossfield, AB  T0M 0S0",1
1118664 Alberta Inc o/a Rick's Construction,"140 Shawfield Way Southwest, Calgary, AB  T2Y 2Y2",1
1141030 Alberta Ltd o/a Fas Gas Warburg,"136 Windermere Crescent, Edmonton, AB  T6W 0S3",2
1143290 Alberta Ltd O/A Pad Thai Restaurant,"110 Banff Avenue, Box 6131, Banff, AB  T1L 1G9",2
1167470 Alberta Ltd o/a Jomaa's Pizza,"P.O. Box 6163, Stn Main, Fort McMurray, AB  T9H 4W1",1
1185390 Alberta Ltd o/a Q Haute Cuisine,"100 LaCaille Place Southwest, Calgary, AB  T2P 5E2",1
1218354 Alberta Ltd o/a Surahi Restaurant,"8906 MacLeod Trail Southeast, Calgary, AB  T2H 0M4",1
1230188 Alberta Ltd. o/a New Asian Village Restaurant,"9308 34th Avenue, Edmonton, AB  T6E 5X8",1
1233851 Alberta Ltd o/a Edson Liquor Town,"625 Parsons Road Southwest, Suite 125, Edmonton, AB T6X 0N9",1
1260719 Alberta Ltd. o/a High Mark Homes,"15610 103rd Street, Grande Prairie, AB  T8V 0P1",1
1273017 Alberta Ltd.,"P.O. Box 251, Hussar, AB  T0J 1S0",1
